0,1,2,3,lon,lat
145110,SX-016729-004,50045814,A,-117.01397660938025,32.56819383104604
145113,SS-005423-002,50045819,A,-117.2416316663393,32.90438554620703
145127,SS-007292-002,50045834,A,-117.12883068149931,32.8312939776794
145137,SS-007283-003,50045846,A,-117.20028915152194,32.833613249317224
108051,SS-018606-001,50045853,A,-117.0979105685197,32.786337992075836
145146,SS-022312-005,50045856,A,-117.08090040447897,32.945694447998655
145148,SS-022312-007,50045858,A,-117.07903170181635,32.94629447035954
145150,SS-025413-001,50045860,A,-117.08399331650038,32.94483791557343
145155,SX-017286-001,50045866,A,-117.19462979655907,32.9286122400124
145159,SS-030617-001,50045870,A,-117.19268707585786,32.92727974543499
145189,SS-005904-002,50045900,A,-117.14560760750982,32.90405609735962
145199,SX-017045-001,50045911,A,-117.03821633932502,32.55084595349772
145232,SS-029874-003,50045945,A,-117.17108110541382,32.7291815227403
145234,SS-018219-005,50045947,A,-116.9317919152976,32.55864870514334
145248,SS-030450-005,50046392,A,-117.1421064577564,32.82918388127276
145250,BP-001292-333,50046394,A,-117.14824059178078,32.72624491498666
145255,SS-030380-003,50046399,A,-116.92790605675214,32.558585263600165
145256,SX-011695-001,50046400,A,-117.13199464301469,32.74104110205328
145260,SS-005781-011,50046404,A,-117.10578218626112,32.777960315170354
145266,SS-023931-002,50046410,A,-117.12138538513754,32.957974944892946
145283,SS-030677-002,50046427,A,-117.02627375100069,32.589111631374244
145304,SX-014391-003,50046446,A,-117.13589197482966,32.70961262377301
145309,SS-030567-001,50046453,A,-117.13118572185499,32.83073634210829
145333,SS-030576-001,50046475,A,-117.13411414987483,32.826330549769075
145335,SS-030576-003,50046477,A,-117.13332850976106,32.8263505959521
145338,SS-030576-006,50046480,A,-117.1324936466328,32.826572923321606
145348,SS-023789-002,50046490,A,-117.12773759858767,32.8244708411029
145349,SS-030565-001,50046491,A,-117.12748875683373,32.82608306457499
145354,SS-007291-002,50046496,A,-117.13227390330542,32.831268038090684
145362,SS-030587-003,50046515,A,-117.20110758035379,32.92337046294214
145384,SS-030679-003,50046526,A,-117.02462733999967,32.58883171844211
145385,SS-030681-001,50046527,A,-117.02581673614708,32.587828980738976
145390,SS-019970-001,50046532,A,-117.19991183626802,32.86522893218872
145413,SX-017329-001,50046550,A,-117.02339639999049,32.585903092848845
145420,SS-008284-003,50046557,A,-117.1437645807169,32.70191327809771
145427,SS-017925-001,50046571,A,-117.10351985479763,32.756959247111205
145428,SS-017924-001,50046572,A,-117.10456660782823,32.7570047065192
145432,SS-029370-002,50046582,A,-117.12473411139769,32.696440821735685
145437,SX-011126-002,50046587,A,-117.12230050268911,32.7456591889756
145449,SS-003010-004,50046599,A,-117.08888577270692,32.74370651937205
145450,SS-013665-002,50046600,A,-117.08568257260174,32.70305640696944
145451,SX-013267-001,50046601,A,-117.05855281647983,32.72322207742013
145456,SS-006658-002,50046606,A,-117.09173654480924,32.74514040153601
145457,SS-030137-004,50046607,A,-117.0898431416978,32.738216932023946
145464,SS-011220-001,50046614,A,-117.11955718114413,32.69748606632444
145475,SX-011035-002,50046625,A,-117.1438199469622,32.745680212685485
145482,SS-012949-001,50046632,A,-117.13852815449908,32.80586920323162
145491,SS-029365-002,50046641,A,-117.1256929893109,32.70268421691503
145505,SS-022123-001,50046655,A,-117.1395177203684,32.7520945849924
145510,SS-023042-004,50046660,A,-117.09175643992637,32.74915010869807
145513,SS-013817-001,50046663,A,-117.13332989384598,32.75399727672398
145519,SS-017902-001,50046673,A,-117.1358291740898,32.75719015210374
145522,SS-001367-001,50046676,A,-117.07485263155932,32.755899050438046
145532,SS-017901-001,50046686,A,-117.13706572621793,32.75719360926163
145535,SS-023330-001,50046689,A,-117.14313929991515,32.74636517254467
145537,SS-000259-002,50046691,A,-117.15728333182975,32.747537876209236
145542,SS-010931-001,50046696,A,-117.27500296525376,32.845662988123436
145554,SX-017215-001,50046708,A,-117.0378045849072,32.56546895132951
145570,SX-002065-001,50046724,A,-117.22791516918494,32.92900717746518
145574,SS-013152-002,50046728,A,-117.20840365190388,32.95250869792986
145578,SS-010060-010,50046800,A,-117.23751838242536,32.94754938990579
145598,SS-006488-004,50046997,A,-117.20073990015729,32.953104946450345
145628,SS-030794-001,          ,A,-117.16206962566875,32.9698466399148
145629,SX-017390-001,          ,A,-117.16119283582461,32.96907836976196
145637,SS-030802-003,          ,A,-117.16414057482396,32.9673739968897
145648,SS-030803-001,          ,A,-117.16522985963394,32.96717225825468
145649,SS-030803-002,          ,A,-117.16479203167228,32.96787759869911
145660,SX-017406-001,50046985,A,-117.20235783724898,32.95512416712129
145663,SX-017404-001,50046991,A,-117.20021351672132,32.95578597790894
145667,SX-017442-001,50046819,A,-117.2069645294164,32.92633818955741
145668,SS-030886-001,50046818,A,-117.20619940899938,32.92547908089477
145681,SX-017460-001,50047058,A,-117.1079903105769,32.92450944220032
145705,SX-017346-002,50046810,A,-117.1232037628118,33.02128537185441
145710,SX-017604-001,50046839,A,-117.0032878543566,32.5800438819511
145712,SX-017603-001,50046842,A,-117.00420716665782,32.58014234911086
145725,SS-030957-001,50046855,A,-117.00478841660684,32.58130219239575
145732,SS-030954-001,50046862,A,-117.0074246535697,32.580894122543334
145739,SS-030933-001,50046869,A,-117.0068824034521,32.58259970140582
145740,SS-030942-001,50046870,A,-117.00699307302678,32.58201119557075
145744,SS-030948-001,50046874,A,-117.00726310309678,32.581452325722005
145753,SS-030967-002,50046884,A,-117.00730090909505,32.5799580366298
145755,SS-030968-001,50046886,A,-117.0058239185667,32.57976504575501
145757,SS-030936-001,50046888,A,-117.00986801191951,32.58244660537529
145780,SS-013026-010,50046920,A,-117.15839792368658,32.705669915759884
145790,SS-000277-001,50046933,A,-117.15985943253403,32.704335177179985
145813,SS-026309-002,50046954,A,-117.10833941560362,32.76052726796621
145814,SS-000994-002,50046955,A,-117.1072711235378,32.75853837772532
145825,SS-026293-001,50046968,A,-117.12129696264238,32.732938317643615
145835,SS-030854-003,50047017,A,-117.10333051141473,32.93107023732094
145839,SX-017425-001,50047021,A,-117.10384816454034,32.93281804660636
145842,SX-017427-001,50047024,A,-117.10510945699997,32.9313604299658
145867,SS-001771-003,50048452,A,-117.08839332253034,32.76342119302357
145891,SS-029921-004,50047376,A,-117.16410491234683,32.7113998272542
145899,SS-029848-004,50047389,A,-117.16455141400982,32.71046327144691
145903,SS-000692-001,50047080,A,-117.12963649027195,32.73017384383114
145905,SS-022130-002,50047082,A,-117.12946796110975,32.75245677648535
145908,SS-005774-008,50047146,A,-117.13601098697671,32.77234457413132
145909,SS-014174-005,50047184,A,-117.07903729064067,32.993736254414905
145916,SS-028647-002,50047147,A,-117.12040948830087,32.91786429509195
145933,SS-030544-006,50047102,A,-117.01881149946466,32.57303528833611
145935,SS-031056-002,50047104,A,-117.0175242232624,32.57281687754688
145947,SS-030558-002,50047086,A,-117.023161797768,32.57340846664611
145954,SS-027075-002,50047151,A,-117.16570295044792,32.77336833160752
145963,SS-024972-005,50047115,A,-116.92892573735728,32.556946209245886
145964,SS-030380-004,50047116,A,-116.92795129964064,32.55772361124966
145966,SS-012344-003,50047118,A,-117.20605764325587,32.8705797631851
145975,SS-019970-023,50047128,A,-117.19157141525952,32.873749191149884
145977,SS-019970-025,50047130,A,-117.19121201164901,32.874495997793495
145997,SS-014049-005,50047232,A,-117.10278126172555,32.704229237581096
146003,SS-031240-001,50047238,A,-117.10016178133384,32.700545746891024
146011,SS-008498-001,50047170,A,-116.94280640863995,32.551800109573016
146016,SX-017797-001,50047282,A,-117.14357939592793,32.97423334621044
146017,SS-031081-001,50047283,A,-117.14285184067138,32.974282122602425
146018,SX-017798-001,50047286,A,-117.1421033229359,32.9743005800089
146023,SS-031085-002,50047289,A,-117.14347258105083,32.971726122235594
146026,SS-031078-001,50047172,A,-117.14323604907612,32.976965363554434
146037,SS-000287-002,50047182,A,-117.1566280621437,32.721820047078424
146053,SX-007669-002,50047166,A,-117.10950210631097,32.79154698287651
146087,SX-017336-001,50048083,A,-117.02995378906269,32.57460263147099
146090,SS-030706-001,50048086,A,-117.02857862030078,32.573316327258254
146094,SS-030699-003,50048090,A,-117.03035359379044,32.57685192621886
146106,SS-030627-003,50047197,A,-117.07966283692002,32.944919368487675
146109,SX-017303-001,50047200,A,-117.07777214583086,32.9458401510145
146115,SX-001171-003,50047191,A,-117.2105997783798,32.95978011594312
146116,SS-030813-001,50047192,A,-117.20969783155908,32.96013073765499
146143,SS-030516-025,          ,A,-117.16041132704294,32.98523157070608
146150,SS-030516-032,          ,A,-117.16104700550176,32.98521524135636
146154,SS-020884-003,50047276,A,-117.19230243505717,32.90427354196209
146166,SS-030999-005,50047274,A,-117.16704878231594,32.96981420521776
146183,SX-009426-002,50047296,A,-117.14739910796908,32.76108733043958
146186,SX-004088-002,50047299,A,-117.2746247244572,32.84340791851855
146194,SX-014006-005,50047597,A,-117.15051575171462,32.713544452783225
146196,SS-010723-009,50047672,A,-117.15097803277678,32.713544253835664
146198,SS-010723-011,50047674,A,-117.15131266775863,32.71355769543841
146215,SS-017578-003,50047692,A,-117.1497936127884,32.71163510591385
146216,SS-017578-004,50047693,A,-117.15004837228774,32.71164107697411
146218,SX-014094-005,50047695,A,-117.15023788386516,32.71274525520644
146225,SS-000418-008,50047702,A,-117.1496009692163,32.71316728417747
146246,SS-011681-001,50047723,A,-117.15321980098106,32.71273293756007
146254,SS-011683-007,50047731,A,-117.15068729079897,32.71254060028922
146256,SS-000394-004,50047733,A,-117.15052903861223,32.7123089329947
146271,SS-000375-004,50047751,A,-117.1520625944454,32.713391554262984
146272,SS-000375-005,50047752,A,-117.15206021192294,32.71315874872338
146278,SS-000361-001,50047759,A,-117.15300782891575,32.712330344240044
146285,SS-017574-006,50047766,A,-117.15226865961931,32.71169439283686
146289,SS-011682-003,50047770,A,-117.15251557928754,32.712465734082656
146300,SS-000363-003,50047781,A,-117.15296265706094,32.70994973065154
146305,SS-017573-007,50047786,A,-117.15344507614437,32.71139145713211
146307,SS-000362-001,50047788,A,-117.15298153191047,32.71128502984308
146323,SS-000377-004,50047804,A,-117.15206456849462,32.711045738689975
146324,SS-000377-005,50047805,A,-117.15207280217028,32.7108348199436
146332,SS-000402-004,50047814,A,-117.15024264731542,32.71123242988057
146336,SS-014288-004,50047818,A,-117.14981495775648,32.71056577678532
146342,SS-000432-001,50047824,A,-117.1484198235609,32.71184109886738
146346,SS-000431-004,50047829,A,-117.14842586542073,32.71294366891748
146354,SX-014390-004,50047837,A,-117.15020976810159,32.70953935330451
146365,SS-014381-003,50047848,A,-117.15001762006925,32.70954954151219
146366,SS-014381-004,50047849,A,-117.14980988514554,32.709559843147325
146380,SS-014289-002,50048601,A,-117.14890853612559,32.71033956402722
146392,SS-000377-006,50047875,A,-117.1517859778549,32.71124106308192
146406,SX-014191-007,50047889,A,-117.1504958565385,32.71137070997928
146410,SX-014386-004,50047893,A,-117.15174292347375,32.70957208133782
146418,SS-014378-008,50047901,A,-117.15083346623356,32.70955676345927
146424,SS-014287-008,50047907,A,-117.15100794240426,32.71035938688154
146425,SS-014287-009,50047908,A,-117.1507480695126,32.71035249944765
146427,SS-000401-005,50048187,A,-117.1505204152519,32.71318955463689
146443,SS-000378-006,50048203,A,-117.15209923865172,32.7097467518363
146453,SS-014289-003,50048212,A,-117.1491249713249,32.71056245062834
146460,SS-014092-007,50047395,A,-117.1681776441578,32.72113789024904
146461,SS-014092-008,50047396,A,-117.16817028785087,32.72102333289741
146470,SX-017616-001,50048882,A,-117.223648230307,32.91194599521169
146479,SX-014836-002,50047363,A,-117.08665181895284,32.70416317159267
146481,SX-017794-001,50048039,A,-117.02044256749659,32.575722392252125
146485,SX-017791-001,50048043,A,-117.01814521491453,32.57441767795043
146494,SS-014808-001,50047441,A,-117.16123227056553,32.70823633663667
146505,SS-006774-003,50047411,A,-117.15783525176747,32.72189518788311
146508,SS-000262-002,50047414,A,-117.157584029307,32.721726815180446
146516,SS-000263-011,50047423,A,-117.15734428635109,32.72004543305557
146518,SS-003873-002,50047425,A,-117.15784967192585,32.72104553639145
146521,SS-003875-002,50047428,A,-117.15708703466115,32.72084492414355
146548,SS-031100-001,50047329,A,-117.15217495965567,32.96123105187012
146552,SX-017809-001,50047333,A,-117.15011996196617,32.962939944155686
146554,SS-031105-001,50047335,A,-117.14899998688703,32.96345626567637
146560,SS-031109-002,50047340,A,-117.15068411830956,32.960647605918005
146561,SX-017813-001,50047341,A,-117.15073207906862,32.9599950820225
146567,SS-031110-002,50047347,A,-117.14968551354876,32.960527399036444
146573,SS-031105-005,50047354,A,-117.14925609605636,32.962948180127235
146599,SX-017320-003,50047994,A,-117.02392104757652,32.58956937691233
146606,SS-017621-012,50048004,A,-117.08739195591971,32.71040552750417
146616,SS-000319-009,50047535,A,-117.15565355703934,32.71411003278415
146621,SS-000294-009,50047540,A,-117.15643600009014,32.7142457755211
146626,SS-001921-001,50047489,A,-116.94364827652747,32.56016280105139
146627,SS-001921-002,50047490,A,-116.94269023741515,32.56014566123118
146633,SS-011583-007,50047498,A,-117.16463244137637,32.71962828214923
146636,SS-000028-009,50047501,A,-117.16397628762859,32.719559759206874
146638,SS-031117-002,50047503,A,-117.15679403480917,32.96001100543172
146639,SS-031117-003,50047504,A,-117.1565184302023,32.95935691536844
146663,SS-031076-012,50047531,A,-117.14513999210185,32.97399891928803
146664,SS-031076-013,50047532,A,-117.1453460144108,32.974772830238464
146673,SX-017763-001,50047613,A,-117.16305008426629,32.959414451601546
146674,SS-031183-001,50047614,A,-117.16215192040977,32.95924726289315
146696,SS-031198-001,50047580,A,-117.16670317299531,32.95899162775972
146709,SS-031190-001,50047593,A,-117.16476572375947,32.95910140768483
146712,SS-030915-001,50047555,A,-117.2234397995686,32.90967407549372
146716,SS-030913-001,50047559,A,-117.22013023674295,32.91221719249981
146732,SX-017591-001,50047542,A,-117.01071459722367,32.582120812724725
146738,SS-030943-001,50047548,A,-117.00964502767756,32.58194477900868
146745,SX-017804-001,50048015,A,-117.14536243333377,32.96976118521165
146760,SS-014049-009,50047975,A,-117.10169009355458,32.70408473531133
146768,SX-000359-004,50047990,A,-117.08516011163975,33.02430564207057
146788,SS-020125-002,50047645,A,-117.24368464951766,32.883563862184545
146793,SS-013796-034,50047664,A,-117.16756862611793,32.76049227185868
146805,SX-003857-004,50047966,A,-117.2134406206642,32.850664814001874
146808,SS-021893-001,          ,A,-117.19502011918202,32.773328256041864
146814,SX-001860-003,50047970,A,-117.11303955072177,32.93702297928552
146825,SX-017300-003,50047962,A,-117.15633860772274,32.99732269635212
146830,SX-017781-004,50048009,A,-117.16211474709077,32.97046006537477
146831,SX-017781-005,50048010,A,-117.16213252402216,32.970638873497315
146847,SS-030531-005,50047608,A,-117.12045747022455,32.91345022634703
146853,SS-028154-001,50047603,A,-117.24887594010269,32.81412086760572
146863,SS-031173-001,50047927,A,-117.16693071439082,32.961013613362
146870,SS-031174-001,50047934,A,-117.16723045641771,32.96022786615639
146877,SX-017750-001,50047941,A,-117.16328431272447,32.96140875560649
146882,SX-017749-001,50047946,A,-117.16211195677481,32.962413332494414
146883,SS-031167-001,50047947,A,-117.1619370943459,32.961749098388616
146895,SS-030997-001,50047920,A,-117.01508093947172,32.584265042011374
146902,SS-030921-001,50047959,A,-117.01474747284543,32.585615474277
146906,SS-030939-001,50048029,A,-117.01306776910177,32.5822315770002
146915,SS-008957-003,50048053,A,-117.20401258737805,32.961883028032204
146925,SS-008957-013,50048063,A,-117.20009735930275,32.96099460870916
146942,SS-031048-002,50048127,A,-117.16032851367935,32.970787644382305
146957,SS-030638-004,50048142,A,-117.1453932927512,32.97658095442383
146958,SS-030638-005,50048143,A,-117.14482034536246,32.977300855931276
146965,SS-030638-012,50048150,A,-117.14199729319571,32.978048929617024
146966,SS-030638-013,50048151,A,-117.14108029587024,32.97834184069027
146970,SS-030638-017,50048155,A,-117.13860335131154,32.979731522406034
146978,SS-030638-025,50048163,A,-117.13503586429103,32.98246503645876
147004,SS-007680-003,50048112,A,-117.16745955690749,32.72217033203482
147020,SX-014514-004,50048299,A,-117.084898025002,32.70852839744028
147041,SX-003335-006,50048293,A,-117.12350313657554,32.89716919005051
147044,SX-000610-005,50048284,A,-117.08674057500798,33.000342757558066
147066,SS-015584-005,50048268,A,-117.24006243409549,32.86448540504693
147086,SS-011554-001,50048251,A,-117.03510641609284,32.54713540670066
147087,SS-014653-003,50048179,A,-117.23949365224908,32.89481802326821
147089,SS-014653-005,50048181,A,-117.23947793889766,32.89666557791798
147104,SS-030778-005,50048249,A,-117.16514581878965,32.985656393483
147124,SS-001069-001,50048537,A,-117.10013478542328,32.75591541177712
147140,SS-029919-004,50048545,A,-117.166055398527,32.71152926082449
147141,SX-014170-006,50048546,A,-117.16571255486214,32.711543889194935
147144,SS-027109-005,50048549,A,-117.16568655123957,32.71213611294183
147156,SS-020900-004,50048362,A,-117.19758203313629,32.74731217766649
147168,SS-031236-001,50048332,A,-117.03590775149813,32.570157040989024
147172,SS-009028-001,50048336,A,-117.03531910065979,32.57260366032319
147177,SS-031232-002,50048341,A,-117.03554729240174,32.571297703239324
147182,SS-023556-001,50050225,A,-117.22054337582044,32.73444312381527
147185,SS-031218-001,50050228,A,-117.21953542972493,32.733844236978754
147187,SS-031220-001,50050230,A,-117.22149486086695,32.73163311641484
147192,SS-031219-001,50050233,A,-117.22048774347792,32.73282273224722
147193,SS-031219-002,50050234,A,-117.22025441198505,32.73308006789191
147199,SS-031217-003,50050222,A,-117.22148556283236,32.73250348716947
147205,SS-031219-003,50050245,A,-117.22021895482762,32.732433611975864
147208,SS-031215-004,50050248,A,-117.22044992193253,32.73367735850466
147222,SS-005564-002,50048436,A,-117.22647611066809,32.91361067894367
147231,SS-017570-007,50048491,A,-117.15779312093694,32.71163889247168
147236,SS-017571-009,50048502,A,-117.15674434765927,32.711366344585684
147255,SS-003875-006,50048369,A,-117.15678032923485,32.7210170951704
147260,SX-006665-002,50048378,A,-117.25334213072148,32.80190828650071
147263,SX-003537-005,50048381,A,-117.243001292147,32.86614211414893
147266,SX-017341-002,50048374,A,-117.00537399940941,32.56842037877138
147271,SS-028083-019,50048737,A,-117.2266461453971,32.91109223715142
147291,SS-007294-004,50048399,A,-117.1246884024273,32.831287092927404
147292,SS-023788-003,50048398,A,-117.12629405194198,32.83062234012841
147294,SS-013030-002,50048395,A,-117.13999045239741,32.69298590664254
147297,SS-031224-003,50048389,A,-117.03370221842201,32.570344315292786
147331,SX-016773-006,50048465,A,-117.05113147353697,32.56605249393776
147334,SX-016773-009,50048468,A,-117.05108687855001,32.566135493939335
147337,SS-006378-019,50048463,A,-117.21288976649812,32.94177316390652
147358,SS-013985-002,50048525,A,-117.12777407467627,32.755858867143154
147360,SX-010588-005,50048527,A,-117.10336123703715,32.74974631921742
147364,SX-010811-002,50048559,A,-117.10188203330435,32.74784972967491
147376,SS-003418-002,50048457,A,-117.19551078046624,32.813470804369594
147380,SS-023561-001,50048570,A,-117.22335721179095,32.731343433784936
147381,SS-023560-001,50048571,A,-117.22308159113797,32.731692997281414
147384,SS-023558-003,50048574,A,-117.22168609685279,32.733357568955974
147399,SS-023548-001,50048589,A,-117.21643787118992,32.73951284023634
147400,SS-023548-002,50048590,A,-117.21615128818564,32.73986710562042
147411,SS-023543-003,50049228,A,-117.2131536526081,32.74339685550868
147420,SX-010405-002,50048596,A,-117.1696887997207,32.75096317547006
147423,SX-014819-004,50048859,A,-117.09809101565202,32.70404815710961
147432,SX-010016-005,50048606,A,-117.21790511352768,32.753984767945816
147445,SS-020146-001,          ,A,-117.13003378252257,32.78562507291723
147457,SS-026945-002,50048647,A,-117.26097771755022,32.808182018954646
147461,SX-006079-004,50048651,A,-117.26022674224014,32.80832941495134
147475,SX-002233-007,50048636,A,-117.16496012912447,32.92563845574379
147494,SS-016930-001,50048616,A,-117.13993796215,32.74984183111388
147504,SS-030269-003,50048681,A,-117.09174128057933,32.69256388201847
147501,SX-014363-004,50048678,A,-117.09348078257631,32.71011110343261
147506,SS-030270-003,50048683,A,-117.08955880603783,32.691709064975825
147518,SS-029818-005,50049432,A,-117.16483981188952,32.71247612881755
147522,SS-000034-004,50049440,A,-117.16386770431777,32.71178924258016
147528,SS-011590-006,50049452,A,-117.16462237212457,32.71214549778688
147550,SX-017820-010,50049328,A,-117.22373034819252,32.72924349339454
147556,SS-031213-002,50049334,A,-117.22090813950331,32.73026883219751
147557,SS-031217-010,50049335,A,-117.22347794360694,32.730707314910234
147573,SS-025261-006,50048867,A,-117.22325415637594,32.90425740460034
147578,SS-025261-011,50048872,A,-117.22170178849393,32.903160456399576
147582,SS-015026-002,50048691,A,-117.04863224613459,32.671755655196286
147595,SX-010147-004,50048706,A,-117.11419242965273,32.75318920617934
147604,SX-007564-002,50048719,A,-117.0917525474435,32.79283533512406
147606,SX-007570-002,50048721,A,-117.08976528733258,32.79283042555092
147615,SX-017745-001,50049483,A,-117.16186666651275,32.98682144324559
147621,SS-031124-001,50049489,A,-117.16221198367982,32.98944803454042
147626,SS-031126-001,50049494,A,-117.16226201898515,32.9911907007911
147633,SS-031147-002,50049501,A,-117.16041545279111,32.99332420991852
147639,SS-031146-001,50049464,A,-117.15896316058777,32.993435835993054
147642,SS-031150-001,50049467,A,-117.16031081137945,32.99170308273638
147650,SS-031149-001,50049475,A,-117.16075498132722,32.98986929067841
147653,SX-017739-003,50049478,A,-117.15998370694584,32.9901912696484
147655,SX-017744-001,50049480,A,-117.16037020186747,32.988956861017776
147667,SS-029820-012,50049097,A,-117.16977187816339,32.71242568013236
147678,SS-029707-004,50048912,A,-117.16873993640706,32.71871521039592
147683,SS-029736-004,50048917,A,-117.16858259564388,32.71788974104712
147688,SS-029812-001,50048727,A,-117.17042936797183,32.72377080741008
147692,SS-015199-004,50048731,A,-117.16931813826127,32.7232965793215
147698,SX-014532-001,50048750,A,-117.11990909607984,32.70787989123092
147709,SS-028757-018,50048768,A,-117.10036891289184,32.74767973659617
147731,SS-014951-001,50049145,A,-117.14401736055142,32.82774218206752
147737,SS-030863-004,50048887,A,-117.10618537845781,32.93082972456451
147741,SS-030862-003,50048891,A,-117.10658865127776,32.92959121343134
147757,SS-014371-005,50048787,A,-117.15811786002847,32.709305869214745
147763,SS-000324-008,50048798,A,-117.15561046900147,32.70901892017436
147766,SS-000256-001,50048803,A,-117.15816794957169,32.70715557458097
147770,SS-000256-005,50048806,A,-117.15796893777382,32.70606986168462
147772,SS-000256-007,50048809,A,-117.15755269209389,32.70586933425174
147788,SS-014017-014,50049035,A,-117.15513374697402,32.70621285865257
147789,SS-014017-015,50049037,A,-117.15486415113811,32.70622298077148
147793,SS-031400-003,50049045,A,-117.1555172347915,32.70697554703312
147801,SS-000324-010,50049061,A,-117.15525905879105,32.70762893497413
147803,SS-000324-012,50049065,A,-117.15549795973502,32.70791220903373
147804,SS-000324-013,50049066,A,-117.15558129225069,32.70805411112161
147807,SS-031401-002,50049072,A,-117.15477977488442,32.707563681944556
147812,SS-031402-004,50049081,A,-117.15432328118312,32.707957475004555
147815,SX-015059-003,50050079,A,-117.05596971359282,32.7011589658146
147823,SS-005916-008,50049368,A,-117.17050706301745,32.89883873013127
147824,SS-005916-009,50049369,A,-117.17093062448507,32.89877592806818
147840,SS-005917-013,50049385,A,-117.16828097479348,32.89047494128889
147853,SS-023779-001,50049109,A,-117.12645420444039,32.83228528215805
147860,SX-017366-002,50049012,A,-117.15820854477907,32.99389845820122
147861,SX-017366-003,50049013,A,-117.15801022873983,32.99384599277027
147865,SX-014397-007,50048960,A,-117.14869661524784,32.709536040946155
147874,SX-005379-004,50048972,A,-117.12656218896134,32.81973637980051
147892,SX-017816-001,50048819,A,-117.15299224231599,32.95667859904181
147894,SX-017816-003,50048821,A,-117.15303425378366,32.956929975196786
147901,SS-031099-007,50048828,A,-117.15288763603608,32.958638753286614
147909,SS-031099-015,50048836,A,-117.15283365918059,32.96160585606122
147920,SS-031091-018,50048815,A,-117.147960957429,32.96494837447205
147928,SS-030765-001,50049084,A,-117.16375756006875,32.98993991391696
147936,SS-030988-001,50049092,A,-117.16058197687305,32.994293350386954
147941,SS-024975-001,50047004,A,-116.98015893234329,32.55347331561715
147943,SS-024975-003,50048948,A,-116.98204372919454,32.5535769310807
147951,SS-023552-003,50049005,A,-117.21883642542367,32.73673279645029
147952,SS-023552-004,50049006,A,-117.21891174047583,32.73678932177507
147959,SS-014088-005,50049131,A,-117.169027190446,32.72573125160117
147961,SS-005756-002,50049347,A,-117.09391962036001,33.00662665577246
147975,SS-004065-003,50049361,A,-117.09356037958271,33.00488376689985
147978,SS-022193-008,50048927,A,-117.05968646928446,32.922607592071834
147980,SS-022193-010,50048928,A,-117.05836067795067,32.9234208866839
147990,SX-017921-004,50048902,A,-117.15479465015193,32.707406949653745
147994,SX-017922-005,50048909,A,-117.15453319994768,32.707652145023026
148001,SX-005432-005,50049396,A,-117.27168594672519,32.817494035479896
148006,SX-004751-003,50049401,A,-117.27694803926265,32.828961022710736
148018,SS-025880-003,50049413,A,-117.24168984440986,32.751770491214515
148036,SS-031213-007,50049324,A,-117.21954776396022,32.730179618453406
148052,SX-017925-004,50048990,A,-117.16758241199996,32.894597269914314
148058,SX-017926-002,50048992,A,-117.16806984173017,32.89164039816608
148059,SX-017926-003,50048993,A,-117.16784507450512,32.891619779256146
148060,SX-017926-004,50048994,A,-117.16788756992143,32.89147273104309
148068,SX-003124-006,50048986,A,-117.17088429131113,32.90489837813212
148081,SS-029784-001,50049019,A,-117.16886333953367,32.72201792450609
148082,SS-016464-004,50049164,A,-117.12946190736385,32.75075125088952
148089,SS-030738-003,50049010,A,-117.21670994562356,32.73917378911965
148091,SS-026493-001,50049139,A,-117.23213932445277,32.92792338336908
148095,SS-015709-001,50049169,A,-117.11997221981697,32.750917186030954
148101,SX-014388-011,50048940,A,-117.154736382408,32.709324089261074
148125,SS-021334-007,50049190,A,-117.1125590636769,32.726098282289385
148135,SS-018063-001,50049200,A,-117.09468182247794,32.735707891127994
148139,SS-022310-002,50049230,A,-117.09488146434649,32.946965334188846
148141,SS-022310-004,50049232,A,-117.09292876266117,32.94677393199661
148146,SS-014038-004,50049246,A,-117.14596386169661,32.7061692758384
148150,SS-014040-003,50049253,A,-117.14431996742503,32.70616803444223
148152,SS-014041-003,50049239,A,-117.14351177541545,32.706371501689134
148158,SS-000488-006,50049258,A,-117.14384840652002,32.70712451240584
148162,SS-014031-008,50049266,A,-117.14162151476671,32.706422684373656
148178,SS-000557-001,50049283,A,-117.13590030478366,32.70884868101255
148181,SS-000556-003,50049286,A,-117.13587965317429,32.70926448371798
148194,SS-014302-003,50049299,A,-117.14339496491594,32.71054587037244
148201,SS-000482-004,50049306,A,-117.14412222388006,32.71223738805116
148202,SS-000482-005,50049307,A,-117.14389046740963,32.712239068051495
148203,SS-000482-006,50049308,A,-117.14413003036753,32.712520824333275
148206,SS-005649-001,50048944,A,-117.07782231851579,33.005491170982424
148213,SX-015703-002,50049205,A,-117.10797768721696,32.68884475792721
148256,SS-019534-001,50050097,A,-117.14068097835825,32.80377552511217
148264,SS-000625-002,50050112,A,-117.13208990380144,32.72684573854932
148295,SS-020919-004,50050158,A,-117.17086642932483,32.719588036045394
148305,SS-029752-006,50050168,A,-117.17049304037971,32.715554497452615
148315,SS-020920-008,50050178,A,-117.1708685495151,32.714825259846236
148323,SS-015212-012,50050105,A,-117.16928044188829,32.71751651761567
148326,SS-015212-015,50050108,A,-117.16929116259615,32.716445294042266
148352,SS-000519-009,50050281,A,-117.13989177653059,32.717350570702216
148378,SS-013606-003,50050267,A,-117.09234858569053,32.713323747894314
148407,SX-001082-002,50050297,A,-117.12998652020647,32.96298303500083
148413,SX-000582-003,50050317,A,-117.09785693615108,33.00326342217078
