,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,sl_count,landarea,cent_lat,cent_lon,sl_density,gsl_meandist,dsl_meandist
796,9706.0,3.0,6.0,0.0,0.0,1.0,34.0,523693.0,32.7985014,-117.0446414,6.49235334442e-05,,
797,9706.0,4.0,2.0,0.0,0.0,0.0,20.0,269742.0,32.7963066,-117.0479898,7.41449236678e-05,,
798,17046.0,1.0,20.0,1.0,2.0,1.0,133.0,2835392.0,32.9125992,-117.0976777,4.69070943277e-05,70.7504755955,125.561603045
799,9706.0,5.0,3.0,1.0,0.0,0.0,55.0,882891.0,32.7967285,-117.0545081,6.22953456316e-05,329.384694674,
800,9706.0,6.0,5.0,0.0,0.0,0.0,25.0,485030.0,32.7931109,-117.0602088,5.15432035132e-05,,
801,17106.0,2.0,,,,,,,,,,,
802,8501.0,2.0,45.0,2.0,4.0,0.0,62.0,1785308.0,32.8340028,-117.2257517,3.47279012921e-05,158.173154426,412.464978667
803,8310.0,3.0,8.0,0.0,0.0,0.0,85.0,1853718.0,32.8199438,-117.2530483,4.58537922165e-05,,
804,8310.0,2.0,6.0,0.0,0.0,0.0,103.0,1429396.0,32.8227803,-117.2453617,7.2058407887e-05,,
805,18516.0,1.0,,,,,,,,,,,
806,8307.0,2.0,22.0,0.0,1.0,2.0,79.0,1059211.0,32.8562213,-117.2120836,7.45838175774e-05,,46.1509232519
807,15704.0,1.0,,,,,,,,,,,
808,20020.0,1.0,,,,,,,,,,,
809,17601.0,3.0,,,,,,,,,,,
810,5700.0,1.0,26.0,0.0,2.0,2.0,54.0,137852.0,32.7252986,-117.1610627,0.000391724458114,,66.872268059
811,3901.0,2.0,7.0,2.0,0.0,0.0,32.0,202340.0,32.7042748,-117.1292025,0.000158149649105,154.837025312,
812,20401.0,2.0,,,,,,,,,,,
813,3204.0,1.0,,,,,,,,,,,
814,2201.0,1.0,57.0,29.0,4.0,3.0,40.0,223204.0,32.7525388,-117.1113275,0.000179208257917,91.5752508278,94.6152298436
815,15302.0,1.0,,,,,,,,,,,
816,13801.0,1.0,,,,,,,,,,,
817,20809.0,1.0,,,,,,,,,,,
818,19107.0,1.0,,,,,,,,,,,
819,20404.0,3.0,,,,,,,,,,,
820,17037.0,3.0,8.0,3.0,0.0,0.0,48.0,1440815.0,32.946156,-117.1205339,3.3314478264e-05,557.488060018,
821,8345.0,1.0,9.0,0.0,0.0,1.0,39.0,947713.0,32.8506331,-117.1853613,4.11516988793e-05,,
822,16201.0,1.0,,,,,,,,,,,
823,7903.0,1.0,7.0,1.0,0.0,0.0,8.0,112970.0,32.8046634,-117.2345154,7.08152606887e-05,201.589847748,
824,10300.0,1.0,1.0,0.0,1.0,0.0,,,,,,,461341.268955
825,20306.0,1.0,,,,,,,,,,,
826,16606.0,1.0,2.0,2.0,0.0,0.0,3.0,1820679.0,32.8392995,-117.0105038,1.64773691573e-06,158.046077266,
827,21204.0,1.0,,,,,,,,,,,
828,3902.0,4.0,9.0,2.0,0.0,0.0,28.0,150992.0,32.6968615,-117.1289907,0.000185440288227,124.546855144,
829,20706.0,3.0,5.0,0.0,0.0,0.0,1.0,6114998.0,33.0879345,-117.0378217,1.63532351114e-07,,
830,2202.0,1.0,26.0,3.0,4.0,1.0,38.0,129908.0,32.7523089,-117.1019826,0.000292514702713,181.020362716,132.730273276
831,9201.0,2.0,15.0,0.0,0.0,1.0,13.0,252087.0,32.802703,-117.1477061,5.15694978321e-05,,
832,3207.0,2.0,,,,,,,,,,,
833,15801.0,2.0,,,,,,,,,,,
834,20902.0,1.0,,,,,,,,,,,
835,18612.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
836,17021.0,1.0,,,,,,,,,,,
837,20500.0,3.0,,,,,,,,,,,
838,8306.0,3.0,19.0,1.0,0.0,0.0,76.0,1922856.0,32.8478548,-117.2275185,3.95245405792e-05,720.386340293,
839,18610.0,1.0,,,,,,,,,,,
840,9804.0,2.0,6.0,1.0,0.0,0.0,31.0,286701.0,32.8054575,-117.0209661,0.000108126584839,73.0089694925,
841,17042.0,1.0,27.0,4.0,0.0,1.0,145.0,2453899.0,32.9428131,-117.0719571,5.90896365335e-05,85.3148486421,
842,8351.0,2.0,3.0,1.0,0.0,0.0,23.0,211506.0,32.9096827,-117.1524848,0.000108743959982,257.07855333,
843,8312.0,2.0,8.0,0.0,0.0,0.0,26.0,673388.0,32.8555167,-117.2494331,3.86107266539e-05,,
844,14602.0,2.0,,,,,,,,,,,
845,20021.0,1.0,,,,,,,,,,,
846,5600.0,2.0,233.0,68.0,53.0,16.0,835.0,5332877.0,32.7307737,-117.146543,0.000156575897025,287.013531274,259.120877136
847,20014.0,1.0,,,,,,,,,,,
848,20904.0,2.0,,,,,,,,,,,
849,20024.0,2.0,,,,,,,,,,,
850,19903.0,1.0,,,,,,,,,,,
851,17045.0,1.0,7.0,0.0,0.0,0.0,129.0,1952094.0,32.9301351,-117.0679368,6.60828833038e-05,,
852,17044.0,1.0,18.0,0.0,0.0,1.0,194.0,1304894.0,32.9249078,-117.0727219,0.000148671079797,,
853,9400.0,1.0,27.0,0.0,1.0,0.0,63.0,62166332.0,32.8653405,-117.1173286,1.01341028131e-06,,2532.98014884
854,20805.0,2.0,,,,,,,,,,,
855,11601.0,3.0,,,,,,,,,,,
856,11602.0,1.0,,,,,,,,,,,
857,11602.0,2.0,,,,,,,,,,,
858,18802.0,3.0,,,,,,,,,,,
859,8312.0,1.0,29.0,0.0,0.0,4.0,54.0,6053558.0,32.9053825,-117.252727,8.92037377027e-06,,
860,19904.0,1.0,,,,,,,,,,,
861,8352.0,3.0,3.0,0.0,0.0,0.0,16.0,179854.0,32.927709,-117.142461,8.89610461819e-05,,
862,9603.0,3.0,2.0,1.0,0.0,0.0,6.0,154917.0,32.7837415,-117.1124346,3.87304169329e-05,94.0213576931,
863,19803.0,1.0,,,,,,,,,,,
864,7400.0,4.0,7.0,1.0,1.0,0.0,7.0,209295.0,32.7441856,-117.2301529,3.3445615041e-05,80.2393488611,222.445909436
865,19001.0,2.0,,,,,,,,,,,
866,20404.0,1.0,,,,,,,,,,,
867,10004.0,2.0,22.0,10.0,1.0,1.0,70.0,624642.0,32.5709587,-117.0593457,0.000112064190368,62.952318669,31.4660253475
868,3115.0,3.0,12.0,0.0,4.0,0.0,34.0,434294.0,32.6980456,-117.0355587,7.8287980032e-05,,105.349421716
869,2707.0,2.0,7.0,1.0,1.0,0.0,12.0,80489.0,32.7548505,-117.0879084,0.00014908869535,37.3142706539,31.5191547502
870,10012.0,2.0,4.0,1.0,0.0,0.0,17.0,284609.0,32.5601049,-117.0581461,5.97310696429e-05,90.8635779795,
871,13204.0,2.0,,,,,,,,,,,
872,21303.0,2.0,,,,,,,,,,,
873,13411.0,2.0,,,,,,,,,,,
874,20902.0,2.0,,,,,,,,,,,
875,20904.0,1.0,,,,,,,,,,,
876,20801.0,1.0,,,,,,,,,,,
877,19602.0,3.0,,,,,,,,,,,
878,19602.0,2.0,,,,,,,,,,,
879,19106.0,4.0,,,,,,,,,,,
880,11700.0,2.0,,,,,,,,,,,
881,12600.0,1.0,,,,,,,,,,,
882,12600.0,2.0,,,,,,,,,,,
883,20308.0,1.0,,,,,,,,,,,
884,20308.0,2.0,,,,,,,,,,,
885,20308.0,3.0,,,,,,,,,,,
886,20309.0,1.0,,,,,,,,,,,
887,20309.0,2.0,,,,,,,,,,,
888,17049.0,2.0,,,,,,,,,,,
889,9802.0,5.0,12.0,4.0,0.0,3.0,27.0,270842.0,32.8012102,-117.0148149,9.96891176405e-05,68.6609100953,
890,8328.0,1.0,26.0,1.0,2.0,4.0,212.0,7151963.0,32.9681818,-117.2061448,2.96422115159e-05,302.80981039,476.244374137
891,17106.0,1.0,,,,,,,,,,,
892,20014.0,2.0,,,,,,,,,,,
893,19806.0,2.0,,,,,,,,,,,
894,18515.0,2.0,,,,,,,,,,,
895,17810.0,2.0,,,,,,,,,,,
896,7903.0,4.0,5.0,0.0,0.0,0.0,8.0,114729.0,32.8041129,-117.2392515,6.97295365601e-05,,
897,16100.0,3.0,,,,,,,,,,,
898,8502.0,2.0,9.0,2.0,0.0,1.0,22.0,198969.0,32.8362778,-117.1995973,0.00011056998829,76.8234749848,
899,7100.0,2.0,27.0,0.0,1.0,0.0,111.0,1552328.0,32.7183624,-117.2430625,7.15055065682e-05,,196.653329722
900,19002.0,1.0,,,,,,,,,,,
901,900.0,5.0,7.0,4.0,0.0,0.0,11.0,73908.0,32.7512263,-117.1444271,0.000148833685122,59.6039065292,
902,19101.0,1.0,,,,,,,,,,,
903,8333.0,1.0,40.0,2.0,0.0,11.0,315.0,9366178.0,32.9235872,-117.201021,3.3631647829e-05,103.667995033,
904,2804.0,3.0,50.0,5.0,11.0,0.0,37.0,330315.0,32.7603347,-117.0756864,0.00011201428939,94.3216822216,147.739858399
905,13412.0,1.0,,,,,,,,,,,
906,13308.0,2.0,,,,,,,,,,,
907,12200.0,1.0,,,,,,,,,,,
908,11601.0,1.0,,,,,,,,,,,
909,15404.0,2.0,,,,,,,,,,,
910,21204.0,2.0,,,,,,,,,,,
911,9706.0,1.0,7.0,0.0,1.0,1.0,77.0,2373738.0,32.7852456,-117.0400525,3.24382893142e-05,,221.183184124
912,17022.0,5.0,6.0,0.0,0.0,0.0,39.0,1110371.0,32.8992692,-117.110974,3.51233956939e-05,,
913,17022.0,6.0,12.0,1.0,0.0,2.0,155.0,1722837.0,32.9085642,-117.1046265,8.99678843675e-05,417.85245553,
914,17106.0,4.0,,,,,,,,,,,
915,17109.0,3.0,,,,,,,,,,,
916,17110.0,1.0,,,,,,,,,,,
917,17200.0,2.0,3.0,0.0,0.0,0.0,,,,,,,
918,17303.0,2.0,,,,,,,,,,,
919,17110.0,2.0,,,,,,,,,,,
920,17110.0,3.0,,,,,,,,,,,
921,17200.0,1.0,6.0,1.0,0.0,0.0,,,,,,4211.38341051,
922,17811.0,4.0,,,,,,,,,,,
923,20026.0,2.0,,,,,,,,,,,
924,18513.0,1.0,1.0,0.0,0.0,0.0,,,,,,,
925,18802.0,5.0,,,,,,,,,,,
926,19101.0,2.0,,,,,,,,,,,
927,19101.0,4.0,,,,,,,,,,,
928,19106.0,3.0,,,,,,,,,,,
929,19301.0,3.0,,,,,,,,,,,
930,19303.0,3.0,,,,,,,,,,,
931,19601.0,2.0,,,,,,,,,,,
932,19803.0,3.0,,,,,,,,,,,
933,19806.0,4.0,,,,,,,,,,,
934,19904.0,3.0,,,,,,,,,,,
935,13421.0,3.0,,,,,,,,,,,
936,13605.0,3.0,,,,,,,,,,,
937,13903.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
938,14300.0,2.0,,,,,,,,,,,
939,14901.0,2.0,,,,,,,,,,,
940,16301.0,2.0,,,,,,,,,,,
941,16302.0,2.0,,,,,,,,,,,
942,16401.0,1.0,,,,,,,,,,,
943,16401.0,2.0,,,,,,,,,,,
944,12900.0,1.0,,,,,,,,,,,
945,12900.0,2.0,,,,,,,,,,,
946,12900.0,3.0,,,,,,,,,,,
947,12800.0,3.0,,,,,,,,,,,
948,19001.0,3.0,,,,,,,,,,,
949,19601.0,1.0,,,,,,,,,,,
950,16811.0,1.0,,,,,,,,,,,
951,19101.0,3.0,,,,,,,,,,,
952,18802.0,2.0,,,,,,,,,,,
953,9804.0,3.0,11.0,0.0,4.0,0.0,24.0,272534.0,32.8111103,-117.0162094,8.80624068924e-05,,183.918961596
954,8350.0,1.0,72.0,0.0,1.0,2.0,365.0,11570819.0,32.8883324,-117.171132,3.15448716292e-05,,105.558565919
955,20709.0,4.0,,,,,,,,,,,
956,21400.0,3.0,42.0,3.0,0.0,0.0,50.0,381434.0,32.7241826,-117.2300546,0.000131084276703,68.6970566912,
957,21600.0,2.0,,,,,,,,,,,
958,21800.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
959,22000.0,1.0,,,,,,,,,,,
960,22000.0,2.0,,,,,,,,,,,
961,18000.0,2.0,,,,,,,,,,,
962,17030.0,2.0,7.0,0.0,0.0,0.0,46.0,517858.0,33.0372508,-117.0821093,8.88274391822e-05,,
963,17030.0,3.0,6.0,0.0,0.0,1.0,22.0,523149.0,33.0502398,-117.073982,4.20530288694e-05,,
964,17031.0,1.0,34.0,0.0,0.0,2.0,50.0,414232.0,33.0266799,-117.0882832,0.00012070530524,,
965,17031.0,2.0,5.0,1.0,0.0,1.0,22.0,208256.0,33.0309028,-117.0844839,0.000105639213276,33.8256618797,
966,16613.0,1.0,,,,,,,,,,,
967,20026.0,3.0,,,,,,,,,,,
968,20027.0,1.0,,,,,,,,,,,
969,20206.0,3.0,,,,,,,,,,,
970,20304.0,4.0,,,,,,,,,,,
971,20705.0,3.0,,,,,,,,,,,
972,20708.0,1.0,,,,,,,,,,,
973,20709.0,1.0,,,,,,,,,,,
974,17900.0,4.0,,,,,,,,,,,
975,21100.0,4.0,,,,,,,,,,,
976,10300.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
977,8902.0,1.0,102.0,29.0,9.0,1.0,164.0,2102261.0,32.762476,-117.174368,7.80112459871e-05,247.818107254,212.548151493
978,8513.0,1.0,20.0,0.0,1.0,0.0,81.0,1122797.0,32.8019874,-117.1758426,7.21412686354e-05,,120.901908529
979,8511.0,1.0,301.0,15.0,17.0,13.0,544.0,15189489.0,32.8260087,-117.1415707,3.58142397022e-05,179.415053056,152.454936666
980,14901.0,3.0,,,,,,,,,,,
981,15200.0,3.0,,,,,,,,,,,
982,15404.0,4.0,,,,,,,,,,,
983,16201.0,3.0,,,,,,,,,,,
984,16401.0,3.0,,,,,,,,,,,
985,16402.0,1.0,,,,,,,,,,,
986,16402.0,2.0,,,,,,,,,,,
987,16402.0,3.0,,,,,,,,,,,
988,16402.0,4.0,,,,,,,,,,,
989,17042.0,3.0,31.0,6.0,1.0,1.0,102.0,2926606.0,32.9411708,-117.0954248,3.4852658677e-05,627.454382643,722.807668639
990,16503.0,1.0,,,,,,,,,,,
991,16504.0,3.0,,,,,,,,,,,
992,17019.0,3.0,21.0,1.0,0.0,9.0,166.0,4120488.0,33.0475966,-117.0492638,4.0286490338e-05,1054.58245638,
993,17030.0,4.0,9.0,1.0,0.0,3.0,56.0,728951.0,33.0369001,-117.0874618,7.68227219662e-05,113.916283842,
994,17039.0,3.0,27.0,1.0,0.0,11.0,120.0,2864800.0,32.9530043,-117.0897495,4.18877408545e-05,1119.02842078,
995,17052.0,1.0,6.0,0.0,0.0,0.0,14.0,782741.0,33.0016165,-117.0724576,1.7885865184e-05,,
996,17052.0,2.0,26.0,3.0,1.0,7.0,51.0,1095485.0,33.0018515,-117.077922,4.65547223376e-05,559.312139269,290.161841489
997,17031.0,3.0,19.0,1.0,0.0,3.0,15.0,436038.0,33.0282133,-117.0814444,3.44006715011e-05,31.9441800677,
998,17032.0,1.0,94.0,0.0,5.0,7.0,124.0,9131187.0,33.008998,-117.1044271,1.35798335967e-05,,205.15794981
999,8006.0,1.0,20.0,1.0,1.0,0.0,36.0,294717.0,32.8083362,-117.2677365,0.000122151080528,281.38611935,62.7845557061
1000,17033.0,3.0,27.0,2.0,1.0,2.0,167.0,8521939.0,32.9812095,-117.1151044,1.95964791581e-05,182.088544589,156.933385493
1001,17034.0,2.0,12.0,1.0,0.0,1.0,23.0,327992.0,32.9936729,-117.0885179,7.01236615527e-05,27.5076908689,
1002,17034.0,3.0,13.0,1.0,0.0,1.0,41.0,422628.0,32.9886553,-117.0896256,9.70120294917e-05,54.4622200612,
1003,14601.0,3.0,,,,,,,,,,,
1004,3201.0,1.0,2.0,0.0,0.0,0.0,39.0,301011.0,32.6808177,-117.0683047,0.000129563371438,,
1005,21303.0,1.0,,,,,,,,,,,
1006,21202.0,1.0,,,,,,,,,,,
1007,14001.0,1.0,,,,,,,,,,,
1008,16502.0,1.0,,,,,,,,,,,
1009,16502.0,2.0,,,,,,,,,,,
1010,16502.0,3.0,,,,,,,,,,,
1011,16502.0,4.0,,,,,,,,,,,
1012,16605.0,1.0,,,,,,,,,,,
1013,16605.0,2.0,,,,,,,,,,,
1014,14001.0,2.0,,,,,,,,,,,
1015,15501.0,3.0,,,,,,,,,,,
1016,15602.0,2.0,,,,,,,,,,,
1017,20710.0,1.0,18.0,0.0,0.0,1.0,3.0,24585168.0,33.0785891,-117.0160101,1.22024791533e-07,,
1018,20016.0,3.0,,,,,,,,,,,
1019,21800.0,1.0,,,,,,,,,,,
1020,18200.0,5.0,,,,,,,,,,,
1021,18300.0,3.0,,,,,,,,,,,
1022,5400.0,4.0,95.0,3.0,1.0,24.0,363.0,388287.0,32.708619,-117.159753,0.000934875491582,47.8009459388,38.5013514377
1023,7905.0,1.0,32.0,1.0,3.0,8.0,60.0,213038.0,32.7995411,-117.2558573,0.00028163989523,24.2422093489,149.313075035
1024,17037.0,1.0,3.0,0.0,0.0,0.0,42.0,648337.0,32.9499102,-117.1122001,6.47811246312e-05,,
1025,20903.0,2.0,,,,,,,,,,,
1026,19105.0,1.0,,,,,,,,,,,
1027,13203.0,3.0,,,,,,,,,,,
1028,20801.0,2.0,,,,,,,,,,,
1029,20207.0,1.0,,,,,,,,,,,
1030,18802.0,1.0,,,,,,,,,,,
1031,19208.0,2.0,,,,,,,,,,,
1032,16402.0,5.0,,,,,,,,,,,
1033,16902.0,1.0,,,,,,,,,,,
1034,18513.0,3.0,,,,,,,,,,,
1035,15100.0,4.0,,,,,,,,,,,
1036,16605.0,3.0,,,,,,,,,,,
1037,16607.0,1.0,,,,,,,,,,,
1038,16607.0,2.0,,,,,,,,,,,
1039,16608.0,1.0,,,,,,,,,,,
1040,16609.0,1.0,,,,,,,,,,,
1041,7701.0,3.0,10.0,0.0,0.0,0.0,10.0,155801.0,32.7910515,-117.2396499,6.4184440408e-05,,
1042,7905.0,2.0,21.0,1.0,2.0,1.0,64.0,358286.0,32.799793,-117.2506882,0.000178628246708,285.882015053,60.8723703407
1043,7910.0,2.0,28.0,1.0,8.0,1.0,55.0,270122.0,32.7961156,-117.2491983,0.000203611701379,54.0694382955,69.137610414
1044,16503.0,2.0,,,,,,,,,,,
1045,16504.0,2.0,,,,,,,,,,,
1046,16802.0,1.0,,,,,,,,,,,
1047,17029.0,2.0,3.0,0.0,0.0,0.0,8.0,8638330.0,32.9942725,-117.1996448,9.26104930004e-07,,
1048,17039.0,2.0,28.0,11.0,0.0,4.0,89.0,1679697.0,32.957734,-117.095822,5.29857468341e-05,178.434214461,
1049,17042.0,2.0,,,,,,,,,,,
1050,17043.0,2.0,4.0,0.0,0.0,0.0,134.0,1284225.0,32.9307013,-117.1007977,0.000104343086297,,
1051,17044.0,2.0,10.0,0.0,0.0,0.0,128.0,1107206.0,32.9297891,-117.0902213,0.000115606309937,,
1052,17051.0,1.0,18.0,0.0,0.0,4.0,37.0,817331.0,32.9955915,-117.064798,4.52692972615e-05,,
1053,17052.0,3.0,5.0,0.0,0.0,1.0,16.0,319624.0,32.9963355,-117.0711508,5.00588191125e-05,,
1054,18903.0,4.0,,,,,,,,,,,
1055,15701.0,2.0,,,,,,,,,,,
1056,17041.0,1.0,,,,,,,,,,,
1057,8348.0,1.0,23.0,0.0,8.0,2.0,80.0,1176800.0,32.9126233,-117.1638763,6.79809653297e-05,,163.751340271
1058,8357.0,3.0,17.0,0.0,0.0,1.0,60.0,394279.0,32.9151322,-117.1400628,0.000152176504455,,
1059,19903.0,2.0,,,,,,,,,,,
1060,20709.0,3.0,,,,,,,,,,,
1061,15200.0,1.0,,,,,,,,,,,
1062,7302.0,2.0,9.0,0.0,0.0,0.0,12.0,274817.0,32.7358481,-117.2447013,4.36654209892e-05,,
1063,3401.0,3.0,27.0,2.0,3.0,0.0,29.0,311350.0,32.7196919,-117.0891926,9.31427653766e-05,190.545433981,128.235836655
1064,15200.0,4.0,,,,,,,,,,,
1065,15301.0,1.0,,,,,,,,,,,
1066,20705.0,2.0,,,,,,,,,,,
1067,16610.0,1.0,,,,,,,,,,,
1068,16612.0,1.0,,,,,,,,,,,
1069,16612.0,2.0,,,,,,,,,,,
1070,7907.0,2.0,20.0,2.0,2.0,1.0,30.0,240440.0,32.7968808,-117.2399542,0.000124771252703,67.6681426223,76.7954942679
1071,7908.0,2.0,15.0,0.0,0.0,0.0,21.0,304047.0,32.7971957,-117.2342124,6.90682690505e-05,,
1072,16613.0,2.0,,,,,,,,,,,
1073,16614.0,1.0,,,,,,,,,,,
1074,8003.0,2.0,21.0,0.0,1.0,1.0,50.0,341927.0,32.8054473,-117.2513908,0.000146230043255,,272.013605655
1075,8003.0,3.0,23.0,2.0,0.0,8.0,40.0,217372.0,32.8043812,-117.2588906,0.000184016340651,108.742721334,
1076,8324.0,4.0,11.0,3.0,0.0,1.0,40.0,629979.0,32.9450503,-117.2459198,6.34941799647e-05,37.9097570861,
1077,8361.0,1.0,28.0,0.0,0.0,2.0,33.0,471829.0,32.8689428,-117.2340925,6.99405928843e-05,,
1078,2302.0,2.0,11.0,3.0,1.0,0.0,25.0,155506.0,32.75227,-117.0965384,0.00016076550101,127.152446581,107.804689307
1079,17054.0,2.0,,,,,,,,,,,
1080,17055.0,1.0,9.0,1.0,0.0,0.0,37.0,459451.0,32.9741497,-117.0729035,8.05308944806e-05,102.734114177,
1081,17055.0,2.0,16.0,0.0,1.0,1.0,44.0,595412.0,32.9766927,-117.0768774,7.38984098406e-05,,58.6123496957
1082,17055.0,3.0,26.0,0.0,5.0,1.0,101.0,1005800.0,32.9835542,-117.0704454,0.000100417578047,,116.087487519
1083,15403.0,1.0,,,,,,,,,,,
1084,20016.0,5.0,,,,,,,,,,,
1085,16615.0,1.0,,,,,,,,,,,
1086,16617.0,1.0,,,,,,,,,,,
1087,16702.0,1.0,,,,,,,,,,,
1088,17056.0,1.0,55.0,0.0,1.0,8.0,142.0,2289646.0,32.9822016,-117.082482,6.2018320736e-05,,120.459426974
1089,16702.0,2.0,,,,,,,,,,,
1090,17053.0,1.0,,,,,,,,,,,
1091,17053.0,2.0,1.0,0.0,0.0,0.0,,,,,,,
1092,8365.0,2.0,8.0,1.0,0.0,1.0,140.0,1666224.0,32.9395829,-117.1466907,8.40223163272e-05,61.2923816946,
1093,8600.0,4.0,3.0,2.0,0.0,0.0,25.0,138607.0,32.789346,-117.1697593,0.000180366070978,95.2864369748,
1094,9305.0,1.0,13.0,0.0,0.0,4.0,50.0,1032774.0,32.7868363,-117.1299995,4.84133024263e-05,,
1095,9306.0,1.0,24.0,0.0,1.0,3.0,114.0,1371320.0,32.7992122,-117.12126,8.31315812502e-05,,32.4293432371
1096,3603.0,3.0,4.0,0.0,0.0,0.0,14.0,187488.0,32.6882173,-117.105218,7.46714456392e-05,,
1097,4800.0,2.0,135.0,86.0,21.0,6.0,59.0,188286.0,32.7094888,-117.1402846,0.000313353090511,69.8901774119,106.556401242
1098,6200.0,1.0,36.0,4.0,0.0,0.0,52.0,3275646.0,32.7317283,-117.1904454,1.58747312744e-05,436.802762147,
1099,900.0,2.0,15.0,5.0,2.0,0.0,17.0,95977.0,32.7503168,-117.1388058,0.000177125769716,33.0154056806,76.989577744
1100,13411.0,1.0,,,,,,,,,,,
1101,11700.0,1.0,,,,,,,,,,,
1102,13420.0,2.0,,,,,,,,,,,
1103,14805.0,2.0,,,,,,,,,,,
1104,14805.0,3.0,,,,,,,,,,,
1105,14806.0,2.0,3.0,0.0,0.0,1.0,2.0,694452.0,32.7717214,-117.0350038,2.87996866594e-06,,
1106,15403.0,2.0,,,,,,,,,,,
1107,16702.0,4.0,,,,,,,,,,,
1108,16802.0,4.0,,,,,,,,,,,
1109,16804.0,1.0,,,,,,,,,,,
1110,16804.0,2.0,,,,,,,,,,,
1111,8362.0,3.0,2.0,0.0,0.0,1.0,15.0,171346.0,32.8583333,-117.2329341,8.75421661434e-05,,
1112,10009.0,4.0,4.0,2.0,0.0,0.0,38.0,641527.0,32.544742,-117.0382219,5.92336721603e-05,82.9503209209,
1113,17056.0,2.0,13.0,0.0,0.0,0.0,24.0,494260.0,32.9700759,-117.085235,4.85574394044e-05,,
1114,17109.0,1.0,,,,,,,,,,,
1115,16605.0,4.0,,,,,,,,,,,
1116,16702.0,3.0,,,,,,,,,,,
1117,14901.0,1.0,,,,,,,,,,,
1118,14902.0,1.0,,,,,,,,,,,
1119,15802.0,3.0,,,,,,,,,,,
1120,11601.0,2.0,,,,,,,,,,,
1121,19103.0,2.0,,,,,,,,,,,
1122,17009.0,1.0,,,,,,,,,,,
1123,17009.0,2.0,,,,,,,,,,,
1124,17010.0,1.0,,,,,,,,,,,
1125,10010.0,3.0,4.0,1.0,1.0,0.0,10.0,253602.0,32.5747341,-117.058853,3.94318656793e-05,51.7556873195,554.150622631
1126,10011.0,1.0,12.0,2.0,1.0,0.0,54.0,524218.0,32.5781695,-117.0529599,0.000103010579568,52.3465763899,44.6502847924
1127,13000.0,2.0,,,,,,,,,,,
1128,13000.0,3.0,,,,,,,,,,,
1129,9000.0,2.0,4.0,0.0,0.0,0.0,18.0,589130.0,32.7794879,-117.1811051,3.05535280838e-05,,
1130,9106.0,3.0,8.0,0.0,0.0,1.0,50.0,434672.0,32.7707236,-117.1985486,0.000115029263445,,
1131,9306.0,4.0,8.0,0.0,1.0,0.0,45.0,1071724.0,32.8000419,-117.1158305,4.19884223923e-05,,1223.26064696
1132,2801.0,2.0,50.0,6.0,2.0,0.0,63.0,864562.0,32.774924,-117.073322,7.28692679068e-05,78.0569740462,36.4406722057
1133,2903.0,2.0,13.0,7.0,0.0,0.0,53.0,456144.0,32.7527989,-117.0536169,0.000116191378161,64.3055368435,
1134,2905.0,2.0,20.0,1.0,4.0,0.0,16.0,272343.0,32.7691597,-117.0435075,5.87494446342e-05,81.4043388488,48.2240352435
1135,3305.0,2.0,16.0,1.0,1.0,0.0,33.0,325624.0,32.6984925,-117.0895562,0.000101343881286,68.628789513,50.7440747171
1136,7600.0,5.0,8.0,1.0,0.0,4.0,26.0,105701.0,32.7657463,-117.251207,0.000245976859254,79.5225782566,
1137,7600.0,6.0,36.0,7.0,2.0,4.0,35.0,132191.0,32.7843246,-117.2527148,0.000264768403295,63.8636871576,176.917988111
1138,7600.0,7.0,18.0,5.0,0.0,0.0,29.0,180535.0,32.7895354,-117.2527002,0.000160633672141,174.425744288,
1139,7701.0,1.0,39.0,3.0,2.0,2.0,31.0,176343.0,32.7911199,-117.2432015,0.000175793765559,28.2567700478,50.4633127624
1140,7701.0,2.0,13.0,1.0,0.0,1.0,31.0,236495.0,32.7845886,-117.2380249,0.00013108099537,53.1471700685,
1141,7702.0,1.0,8.0,0.0,0.0,0.0,26.0,200374.0,32.7847457,-117.2355608,0.000129757353748,,
1142,7702.0,2.0,14.0,0.0,2.0,0.0,16.0,198882.0,32.7913901,-117.2349498,8.04497139007e-05,,247.28788749
1143,7702.0,3.0,30.0,2.0,5.0,0.0,9.0,140196.0,32.7936196,-117.2325357,6.41958401096e-05,66.9996800698,132.100210634
1144,7907.0,1.0,24.0,2.0,2.0,1.0,29.0,229362.0,32.7961399,-117.2436491,0.000126437683662,114.016398693,177.093673785
1145,202.0,2.0,18.0,0.0,1.0,0.0,51.0,346436.0,32.7475718,-117.1791893,0.000147213338106,,136.426232511
1146,800.0,4.0,28.0,8.0,3.0,1.0,25.0,171940.0,32.7464164,-117.1442217,0.000145399557985,42.1698514605,126.220763115
1147,1300.0,5.0,23.0,7.0,5.0,1.0,27.0,120716.0,32.7493936,-117.1344699,0.000223665462739,55.2945533321,85.4996795524
1148,2502.0,3.0,21.0,3.0,1.0,1.0,42.0,335631.0,32.7348737,-117.1065744,0.000125137427711,172.680979197,180.452577363
1149,3213.0,2.0,18.0,13.0,1.0,0.0,50.0,524478.0,32.6880795,-117.0336957,9.53328833621e-05,98.4221626936,69.0518139622
