,tract,blockgroup,count,graffiti_count,dump_count,lighting_count,mobile_counts,web_counts,phone_counts,gsl_meandist,gsl_stddist,gsl_mediandist,dsl_meandist,dsl_stddist,dsl_mediandist,sl_count,landarea,cent_lat,cent_lon,sl_density,total_pop,rep_per_cap,graffiti_per,dump_per,lighting_per,tract_in_city
746,8347.0,3.0,7.0,0.0,2.0,0.0,6.0,,,,,,137.637035343,137.637035343,137.637035343,32.0,391464.0,32.9216649,-117.1511162,8.17444260519e-05,1345,0.00520446096654,0.0,0.285714285714,0.0,1.0
747,8348.0,2.0,8.0,0.0,1.0,1.0,2.0,3.0,1.0,,,,173.127043784,173.127043784,173.127043784,15.0,230255.0,32.9170836,-117.1581353,6.5145165143e-05,1306,0.00612557427259,0.0,0.125,0.125,1.0
748,8349.0,1.0,3.0,0.0,0.0,1.0,,2.0,1.0,,,,,,,25.0,306598.0,32.9210042,-117.146114,8.15399969993e-05,1446,0.00207468879668,0.0,0.0,0.333333333333,1.0
749,9602.0,3.0,13.0,2.0,0.0,3.0,6.0,4.0,3.0,121.173678973,121.173678973,121.173678973,,,,29.0,339878.0,32.795473,-117.0874547,8.53247341693e-05,796,0.0163316582915,0.153846153846,0.0,0.230769230769,1.0
750,9602.0,4.0,14.0,0.0,1.0,3.0,4.0,6.0,4.0,,,,142.441891122,142.441891122,142.441891122,58.0,474493.0,32.7972888,-117.0803536,0.00012223573372,819,0.017094017094,0.0,0.0714285714286,0.214285714286,1.0
751,9603.0,2.0,5.0,2.0,1.0,0.0,4.0,1.0,,274.187650102,274.187650102,274.187650102,166.589889598,166.589889598,166.589889598,9.0,286342.0,32.7867315,-117.1067273,3.14309462112e-05,1207,0.00414250207125,0.4,0.2,0.0,1.0
752,9603.0,4.0,30.0,7.0,6.0,0.0,15.0,12.0,3.0,149.528654841,149.528654841,100.691298267,504.584488271,504.584488271,440.736219543,43.0,875235.0,32.782975,-117.1055868,4.91296623193e-05,1191,0.0251889168766,0.233333333333,0.2,0.0,1.0
753,9604.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,,56.0461462629,56.0461462629,56.0461462629,120.571779965,120.571779965,120.571779965,28.0,326391.0,32.7866468,-117.0904633,8.5786679167e-05,767,0.00912646675359,0.142857142857,0.142857142857,0.142857142857,1.0
754,9604.0,3.0,8.0,0.0,0.0,0.0,1.0,7.0,,,,,,,,27.0,383268.0,32.7904848,-117.0942061,7.04467891919e-05,1101,0.00726612170754,0.0,0.0,0.0,1.0
755,9602.0,2.0,18.0,1.0,1.0,2.0,1.0,12.0,4.0,61.4803302669,61.4803302669,61.4803302669,151.78613998,151.78613998,151.78613998,18.0,229054.0,32.7944942,-117.0931555,7.85840893414e-05,773,0.0232858990944,0.0555555555556,0.0555555555556,0.111111111111,1.0
756,8349.0,2.0,20.0,1.0,2.0,2.0,6.0,7.0,5.0,144.329522238,144.329522238,144.329522238,140.225790773,140.225790773,140.225790773,76.0,653233.0,32.914662,-117.1500478,0.000116344397788,2037,0.00981836033382,0.05,0.1,0.1,1.0
757,8350.0,2.0,20.0,0.0,1.0,1.0,6.0,11.0,3.0,,,,128.797546681,128.797546681,128.797546681,123.0,3430992.0,32.8995311,-117.1749459,3.58496901188e-05,1122,0.017825311943,0.0,0.05,0.05,1.0
758,8350.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,30.0,229315.0,32.9082744,-117.1582245,0.000130824411835,1042,0.00479846449136,0.0,0.0,0.0,1.0
759,8351.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,,,,,,,28.0,318430.0,32.9099796,-117.1474006,8.79314134975e-05,1269,0.00472813238771,0.0,0.0,0.166666666667,1.0
760,8351.0,3.0,2.0,1.0,0.0,0.0,,1.0,,53.4402526106,53.4402526106,53.4402526106,,,,16.0,160625.0,32.9036897,-117.1481579,9.96108949416e-05,682,0.00293255131965,0.5,0.0,0.0,1.0
761,8351.0,4.0,8.0,0.0,0.0,0.0,,5.0,3.0,,,,,,,36.0,369118.0,32.9048355,-117.1519381,9.75297872225e-05,1626,0.00492004920049,0.0,0.0,0.0,1.0
762,8352.0,2.0,7.0,2.0,0.0,0.0,2.0,5.0,,67.219113797,67.219113797,67.219113797,,,,28.0,320759.0,32.9270946,-117.1383069,8.72929520294e-05,1609,0.00435052827843,0.285714285714,0.0,0.0,1.0
763,9604.0,4.0,23.0,6.0,0.0,0.0,3.0,15.0,5.0,93.2203849078,93.2203849078,88.346578185,,,,61.0,829621.0,32.7836934,-117.0928608,7.35275505321e-05,969,0.0237358101135,0.260869565217,0.0,0.0,1.0
764,9703.0,1.0,7.0,0.0,1.0,0.0,1.0,4.0,2.0,,,,152.585051207,152.585051207,152.585051207,44.0,542032.0,32.7960655,-117.0663678,8.1176019128e-05,1097,0.00638103919781,0.0,0.142857142857,0.0,1.0
765,9703.0,2.0,8.0,0.0,0.0,0.0,1.0,6.0,,,,,,,,20.0,271441.0,32.7993071,-117.0721728,7.36808367196e-05,837,0.00955794504182,0.0,0.0,0.0,1.0
766,9703.0,3.0,24.0,3.0,0.0,1.0,5.0,16.0,3.0,169.128123358,169.128123358,146.873250252,,,,55.0,878239.0,32.7923069,-117.0769105,6.26253218088e-05,1445,0.0166089965398,0.125,0.0,0.0416666666667,1.0
767,9704.0,1.0,3.0,0.0,0.0,0.0,,2.0,,,,,,,,41.0,612843.0,32.805212,-117.070758,6.69013107762e-05,1695,0.00176991150442,0.0,0.0,0.0,1.0
768,8353.0,1.0,2.0,0.0,0.0,0.0,1.0,,1.0,,,,,,,28.0,253938.0,32.9318335,-117.138916,0.000110263135096,729,0.00274348422497,0.0,0.0,0.0,1.0
769,8354.0,1.0,17.0,0.0,0.0,1.0,3.0,8.0,5.0,,,,,,,133.0,2433615.0,32.9341488,-117.1180044,5.46512081821e-05,3995,0.00425531914894,0.0,0.0,0.0588235294118,1.0
770,8355.0,1.0,2.0,0.0,0.0,1.0,,2.0,,,,,,,,19.0,187396.0,32.9227019,-117.1332525,0.000101389570749,1235,0.00161943319838,0.0,0.0,0.5,1.0
771,8355.0,2.0,39.0,1.0,7.0,1.0,14.0,14.0,10.0,101.863275169,101.863275169,101.863275169,56.1294532199,56.1294532199,46.6553838008,77.0,706875.0,32.9215041,-117.1248432,0.000108930150309,2723,0.014322438487,0.025641025641,0.179487179487,0.025641025641,1.0
772,8356.0,1.0,8.0,0.0,0.0,0.0,1.0,4.0,,,,,,,,25.0,278892.0,32.9189888,-117.139319,8.964043429e-05,1587,0.00504095778198,0.0,0.0,0.0,1.0
773,8356.0,2.0,3.0,0.0,0.0,0.0,,2.0,1.0,,,,,,,29.0,326933.0,32.9225587,-117.1401401,8.87031899502e-05,2362,0.00127011007621,0.0,0.0,0.0,1.0
774,9704.0,2.0,8.0,0.0,0.0,1.0,3.0,5.0,,,,,,,,19.0,223721.0,32.814657,-117.060331,8.49272084427e-05,979,0.00817160367722,0.0,0.0,0.125,1.0
775,9705.0,1.0,8.0,0.0,0.0,2.0,3.0,3.0,2.0,,,,,,,35.0,370190.0,32.7899479,-117.0687396,9.45460439234e-05,610,0.0131147540984,0.0,0.0,0.25,1.0
776,9705.0,2.0,12.0,0.0,1.0,1.0,4.0,7.0,1.0,,,,83.3811702878,83.3811702878,83.3811702878,63.0,1205811.0,32.7856419,-117.0753403,5.22469939319e-05,1499,0.00800533689126,0.0,0.0833333333333,0.0833333333333,1.0
777,10005.0,1.0,5.0,2.0,0.0,1.0,1.0,3.0,1.0,56.8683979293,56.8683979293,56.8683979293,,,,48.0,595741.0,32.5651231,-117.0457243,8.05719263908e-05,2719,0.00183891136447,0.4,0.0,0.2,1.0
778,10005.0,2.0,11.0,2.0,1.0,3.0,3.0,7.0,1.0,106.719520599,106.719520599,106.719520599,95.1496681876,95.1496681876,95.1496681876,31.0,271659.0,32.5607602,-117.0463093,0.000114113649833,950,0.0115789473684,0.181818181818,0.0909090909091,0.272727272727,1.0
779,10005.0,3.0,8.0,1.0,0.0,0.0,4.0,2.0,2.0,290.720247346,290.720247346,290.720247346,,,,46.0,463550.0,32.5642328,-117.0530398,9.92341710711e-05,3023,0.00264637777043,0.125,0.0,0.0,1.0
780,10005.0,4.0,7.0,0.0,1.0,3.0,6.0,1.0,,,,,257.004093752,257.004093752,257.004093752,11.0,174367.0,32.5661898,-117.0590766,6.30853315134e-05,1232,0.00568181818182,0.0,0.142857142857,0.428571428571,1.0
781,8357.0,1.0,15.0,3.0,2.0,0.0,6.0,4.0,5.0,131.85427871,131.85427871,132.984679531,142.650933155,142.650933155,142.650933155,36.0,322100.0,32.9186177,-117.1304977,0.000111766532133,1588,0.00944584382872,0.2,0.133333333333,0.0,1.0
782,8357.0,2.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,,,,142.90886922,142.90886922,142.90886922,32.0,197619.0,32.9157478,-117.1337445,0.000161927749862,883,0.00453001132503,0.0,0.25,0.0,1.0
783,8358.0,1.0,11.0,1.0,0.0,1.0,3.0,6.0,1.0,111.004891418,111.004891418,111.004891418,,,,63.0,707808.0,32.9089488,-117.1403041,8.90071883901e-05,2997,0.00367033700367,0.0909090909091,0.0,0.0909090909091,1.0
784,8358.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,,,,,,,,19.0,301057.0,32.9146549,-117.1280625,6.31109723408e-05,618,0.00809061488673,0.0,0.0,0.0,1.0
785,8358.0,3.0,12.0,0.0,0.0,0.0,6.0,4.0,2.0,,,,,,,26.0,542277.0,32.9090644,-117.1277046,4.79459759496e-05,2223,0.00539811066127,0.0,0.0,0.0,1.0
786,8358.0,4.0,9.0,0.0,1.0,0.0,4.0,4.0,1.0,,,,95.5830801529,95.5830801529,95.5830801529,23.0,333593.0,32.9093269,-117.133441,6.89462908394e-05,1831,0.00491534680502,0.0,0.111111111111,0.0,1.0
787,8359.0,1.0,9.0,3.0,0.0,0.0,5.0,4.0,,362.834373655,362.834373655,357.702490888,,,,34.0,964281.0,32.9112333,-117.1204195,3.52594316387e-05,1684,0.00534441805226,0.333333333333,0.0,0.0,1.0
788,8359.0,2.0,0.0,,,,,,,,,,,,,,,,,,2471,0.0,,,,1.0
789,8360.0,1.0,14.0,1.0,0.0,0.0,1.0,9.0,3.0,57.7383543154,57.7383543154,57.7383543154,,,,36.0,565543.0,32.8990035,-117.1193649,6.36556371487e-05,1836,0.00762527233115,0.0714285714286,0.0,0.0,1.0
790,8505.0,1.0,16.0,2.0,1.0,3.0,5.0,8.0,2.0,97.4927788981,97.4927788981,97.4927788981,72.6815367579,72.6815367579,72.6815367579,54.0,1270066.0,32.8409012,-117.1795623,4.25174754698e-05,1567,0.0102105934907,0.125,0.0625,0.1875,1.0
791,8505.0,2.0,14.0,6.0,1.0,0.0,3.0,2.0,9.0,87.1027200336,87.1027200336,77.389705988,109.096847954,109.096847954,109.096847954,16.0,217949.0,32.8357528,-117.1849873,7.34116697025e-05,1130,0.012389380531,0.428571428571,0.0714285714286,0.0,1.0
792,8505.0,3.0,11.0,0.0,3.0,1.0,4.0,4.0,2.0,,,,95.499154664,95.499154664,84.4734733534,19.0,214300.0,32.8377617,-117.1773878,8.86607559496e-05,1166,0.00943396226415,0.0,0.272727272727,0.0909090909091,1.0
793,8505.0,4.0,15.0,3.0,0.0,1.0,8.0,2.0,3.0,381.576965604,381.576965604,387.429441062,,,,39.0,925789.0,32.8423982,-117.1923286,4.21262296268e-05,902,0.0166297117517,0.2,0.0,0.0666666666667,1.0
794,8505.0,5.0,22.0,12.0,2.0,0.0,16.0,1.0,5.0,113.85119784,113.85119784,104.410816558,114.427983553,114.427983553,114.427983553,36.0,324402.0,32.8364166,-117.1910828,0.000110973421865,1474,0.0149253731343,0.545454545455,0.0909090909091,0.0,1.0
795,9705.0,3.0,30.0,0.0,1.0,0.0,8.0,16.0,5.0,,,,51.4125126614,51.4125126614,51.4125126614,29.0,802752.0,32.7816317,-117.0726004,3.61257274974e-05,1283,0.0233826968044,0.0,0.0333333333333,0.0,1.0
796,9706.0,3.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,,,,,,,34.0,523693.0,32.7985014,-117.0446414,6.49235334442e-05,1576,0.00380710659898,0.0,0.0,0.166666666667,1.0
797,9706.0,4.0,2.0,0.0,0.0,0.0,,2.0,,,,,,,,20.0,269742.0,32.7963066,-117.0479898,7.41449236678e-05,741,0.00269905533063,0.0,0.0,0.0,1.0
798,17046.0,1.0,20.0,1.0,2.0,1.0,9.0,8.0,3.0,70.7504755955,70.7504755955,70.7504755955,125.561603046,125.561603046,125.561603046,133.0,2835392.0,32.9125992,-117.0976777,4.69070943277e-05,2521,0.00793335977787,0.05,0.1,0.05,1.0
799,9706.0,5.0,3.0,1.0,0.0,0.0,,3.0,,329.384694674,329.384694674,329.384694674,,,,55.0,882891.0,32.7967285,-117.0545081,6.22953456316e-05,782,0.00383631713555,0.333333333333,0.0,0.0,1.0
800,9706.0,6.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,,,,,,,25.0,485030.0,32.7931109,-117.0602088,5.15432035132e-05,674,0.00741839762611,0.0,0.0,0.0,1.0
801,17106.0,2.0,0.0,,,,,,,,,,,,,,,,,,1565,0.0,,,,0.0
802,8501.0,2.0,45.0,2.0,4.0,0.0,12.0,12.0,21.0,158.173154426,158.173154426,158.173154426,412.464978668,412.464978668,268.588605533,62.0,1785308.0,32.8340028,-117.2257517,3.47279012921e-05,2115,0.0212765957447,0.0444444444444,0.0888888888889,0.0,1.0
803,8310.0,3.0,8.0,0.0,0.0,0.0,,6.0,2.0,,,,,,,85.0,1853718.0,32.8199438,-117.2530483,4.58537922165e-05,2838,0.00281888653982,0.0,0.0,0.0,1.0
804,8310.0,2.0,6.0,0.0,0.0,0.0,,3.0,2.0,,,,,,,103.0,1429396.0,32.8227803,-117.2453617,7.2058407887e-05,1668,0.00359712230216,0.0,0.0,0.0,1.0
805,18516.0,1.0,0.0,,,,,,,,,,,,,,,,,,2561,0.0,,,,0.0
806,8307.0,2.0,22.0,0.0,1.0,2.0,2.0,10.0,10.0,,,,46.1509232519,46.1509232519,46.1509232519,79.0,1059211.0,32.8562213,-117.2120836,7.45838175774e-05,1821,0.0120812740253,0.0,0.0454545454545,0.0909090909091,1.0
807,15704.0,1.0,0.0,,,,,,,,,,,,,,,,,,2182,0.0,,,,0.0
808,20020.0,1.0,0.0,,,,,,,,,,,,,,,,,,5323,0.0,,,,0.0
809,17601.0,3.0,0.0,,,,,,,,,,,,,,,,,,2381,0.0,,,,0.0
810,5700.0,1.0,26.0,0.0,2.0,2.0,9.0,8.0,7.0,,,,66.8722680568,66.8722680568,66.8722680568,54.0,137852.0,32.7252986,-117.1610627,0.000391724458114,473,0.0549682875264,0.0,0.0769230769231,0.0769230769231,1.0
811,3901.0,2.0,7.0,2.0,0.0,0.0,4.0,1.0,,154.837025312,154.837025312,154.837025312,,,,32.0,202340.0,32.7042748,-117.1292025,0.000158149649105,1329,0.00526711813394,0.285714285714,0.0,0.0,1.0
812,20401.0,2.0,0.0,,,,,,,,,,,,,,,,,,1473,0.0,,,,1.0
813,3204.0,1.0,0.0,,,,,,,,,,,,,,,,,,1862,0.0,,,,0.0
814,2201.0,1.0,57.0,29.0,4.0,3.0,7.0,46.0,4.0,91.5752508283,91.5752508283,72.9262243737,94.6152298432,94.6152298432,93.8316668481,40.0,223204.0,32.7525388,-117.1113275,0.000179208257917,1806,0.031561461794,0.508771929825,0.0701754385965,0.0526315789474,1.0
815,15302.0,1.0,0.0,,,,,,,,,,,,,,,,,,2512,0.0,,,,0.0
816,13801.0,1.0,0.0,,,,,,,,,,,,,,,,,,2126,0.0,,,,0.0
817,20809.0,1.0,0.0,,,,,,,,,,,,,,,,,,2092,0.0,,,,0.0
818,19107.0,1.0,0.0,,,,,,,,,,,,,,,,,,1870,0.0,,,,0.0
819,20404.0,3.0,0.0,,,,,,,,,,,,,,,,,,1778,0.0,,,,0.0
820,17037.0,3.0,8.0,3.0,0.0,0.0,2.0,6.0,,557.48806002,557.48806002,468.456188899,,,,48.0,1440815.0,32.946156,-117.1205339,3.3314478264e-05,1609,0.00497203231821,0.375,0.0,0.0,1.0
821,8345.0,1.0,9.0,0.0,0.0,1.0,,8.0,1.0,,,,,,,39.0,947713.0,32.8506331,-117.1853613,4.11516988793e-05,1181,0.00762066045724,0.0,0.0,0.111111111111,1.0
822,16201.0,1.0,0.0,,,,,,,,,,,,,,,,,,2217,0.0,,,,0.0
823,7903.0,1.0,7.0,1.0,0.0,0.0,5.0,1.0,,201.589847753,201.589847753,201.589847753,,,,8.0,112970.0,32.8046634,-117.2345154,7.08152606887e-05,995,0.0070351758794,0.142857142857,0.0,0.0,1.0
824,10300.0,1.0,1.0,0.0,1.0,0.0,,1.0,,,,,461341.268955,461341.268955,461341.268955,,,,,,677,0.00147710487445,0.0,1.0,0.0,0.0
825,20306.0,1.0,0.0,,,,,,,,,,,,,,,,,,7286,0.0,,,,0.0
826,16606.0,1.0,2.0,2.0,0.0,0.0,2.0,,,158.046077268,158.046077268,158.046077268,,,,3.0,1820679.0,32.8392995,-117.0105038,1.64773691573e-06,1995,0.00100250626566,1.0,0.0,0.0,0.0
827,21204.0,1.0,0.0,,,,,,,,,,,,,,,,,,2515,0.0,,,,0.0
828,3902.0,4.0,9.0,2.0,0.0,0.0,1.0,7.0,1.0,124.546855146,124.546855146,124.546855146,,,,28.0,150992.0,32.6968615,-117.1289907,0.000185440288227,1154,0.00779896013865,0.222222222222,0.0,0.0,1.0
829,20706.0,3.0,5.0,0.0,0.0,0.0,,1.0,1.0,,,,,,,1.0,6114998.0,33.0879345,-117.0378217,1.63532351114e-07,1955,0.00255754475703,0.0,0.0,0.0,0.0
830,2202.0,1.0,26.0,3.0,4.0,1.0,7.0,9.0,10.0,181.020362718,181.020362718,222.478445001,132.730273274,132.730273274,93.3092926096,38.0,129908.0,32.7523089,-117.1019826,0.000292514702713,1992,0.0130522088353,0.115384615385,0.153846153846,0.0384615384615,1.0
831,9201.0,2.0,15.0,0.0,0.0,1.0,1.0,14.0,,,,,,,,13.0,252087.0,32.802703,-117.1477061,5.15694978321e-05,1296,0.0115740740741,0.0,0.0,0.0666666666667,1.0
832,3207.0,2.0,0.0,,,,,,,,,,,,,,,,,,1697,0.0,,,,0.0
833,15801.0,2.0,0.0,,,,,,,,,,,,,,,,,,1113,0.0,,,,0.0
834,20902.0,1.0,0.0,,,,,,,,,,,,,,,,,,433,0.0,,,,0.0
835,18612.0,1.0,1.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,1992,0.000502008032129,0.0,0.0,0.0,0.0
836,17021.0,1.0,0.0,,,,,,,,,,,,,,,,,,1354,0.0,,,,0.0
837,20500.0,3.0,0.0,,,,,,,,,,,,,,,,,,1932,0.0,,,,0.0
838,8306.0,3.0,19.0,1.0,0.0,0.0,9.0,6.0,2.0,720.386340289,720.386340289,720.386340289,,,,76.0,1922856.0,32.8478548,-117.2275185,3.95245405792e-05,1544,0.0123056994819,0.0526315789474,0.0,0.0,1.0
839,18610.0,1.0,0.0,,,,,,,,,,,,,,,,,,2702,0.0,,,,0.0
840,9804.0,2.0,6.0,1.0,0.0,0.0,3.0,,2.0,73.0089694876,73.0089694876,73.0089694876,,,,31.0,286701.0,32.8054575,-117.0209661,0.000108126584839,909,0.00660066006601,0.166666666667,0.0,0.0,1.0
841,17042.0,1.0,27.0,4.0,0.0,1.0,11.0,12.0,3.0,85.3148486419,85.3148486419,43.9571230441,,,,145.0,2453899.0,32.9428131,-117.0719571,5.90896365335e-05,3502,0.00770988006853,0.148148148148,0.0,0.037037037037,1.0
842,8351.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,,257.07855333,257.07855333,257.07855333,,,,23.0,211506.0,32.9096827,-117.1524848,0.000108743959982,925,0.00324324324324,0.333333333333,0.0,0.0,1.0
843,8312.0,2.0,8.0,0.0,0.0,0.0,5.0,1.0,2.0,,,,,,,26.0,673388.0,32.8555167,-117.2494331,3.86107266539e-05,1405,0.00569395017794,0.0,0.0,0.0,1.0
844,14602.0,2.0,0.0,,,,,,,,,,,,,,,,,,1676,0.0,,,,0.0
845,20021.0,1.0,0.0,,,,,,,,,,,,,,,,,,3577,0.0,,,,0.0
846,5600.0,2.0,233.0,68.0,53.0,16.0,147.0,62.0,16.0,287.013531274,287.013531274,109.93007606,259.120877136,259.120877136,184.785193552,835.0,5332877.0,32.7307737,-117.146543,0.000156575897025,2107,0.110583768391,0.291845493562,0.227467811159,0.068669527897,1.0
847,20014.0,1.0,0.0,,,,,,,,,,,,,,,,,,1313,0.0,,,,0.0
848,20904.0,2.0,0.0,,,,,,,,,,,,,,,,,,760,0.0,,,,0.0
849,20024.0,2.0,0.0,,,,,,,,,,,,,,,,,,845,0.0,,,,0.0
850,19903.0,1.0,0.0,,,,,,,,,,,,,,,,,,1978,0.0,,,,0.0
851,17045.0,1.0,7.0,0.0,0.0,0.0,4.0,3.0,,,,,,,,129.0,1952094.0,32.9301351,-117.0679368,6.60828833038e-05,2735,0.00255941499086,0.0,0.0,0.0,1.0
852,17044.0,1.0,18.0,0.0,0.0,1.0,8.0,8.0,2.0,,,,,,,194.0,1304894.0,32.9249078,-117.0727219,0.000148671079797,2630,0.00684410646388,0.0,0.0,0.0555555555556,1.0
853,9400.0,1.0,27.0,0.0,1.0,0.0,7.0,16.0,4.0,,,,2532.98014884,2532.98014884,2532.98014884,63.0,62166332.0,32.8653405,-117.1173286,1.01341028131e-06,5576,0.00484218077475,0.0,0.037037037037,0.0,1.0
854,20805.0,2.0,0.0,,,,,,,,,,,,,,,,,,2035,0.0,,,,0.0
855,11601.0,3.0,0.0,,,,,,,,,,,,,,,,,,2319,0.0,,,,0.0
856,11602.0,1.0,0.0,,,,,,,,,,,,,,,,,,2149,0.0,,,,0.0
857,11602.0,2.0,0.0,,,,,,,,,,,,,,,,,,1264,0.0,,,,0.0
858,18802.0,3.0,0.0,,,,,,,,,,,,,,,,,,1501,0.0,,,,0.0
859,8312.0,1.0,29.0,0.0,0.0,4.0,6.0,14.0,8.0,,,,,,,54.0,6053558.0,32.9053825,-117.252727,8.92037377027e-06,540,0.0537037037037,0.0,0.0,0.137931034483,1.0
860,19904.0,1.0,0.0,,,,,,,,,,,,,,,,,,2729,0.0,,,,0.0
861,8352.0,3.0,3.0,0.0,0.0,0.0,,2.0,1.0,,,,,,,16.0,179854.0,32.927709,-117.142461,8.89610461819e-05,1131,0.0026525198939,0.0,0.0,0.0,1.0
862,9603.0,3.0,2.0,1.0,0.0,0.0,2.0,,,94.0213576931,94.0213576931,94.0213576931,,,,6.0,154917.0,32.7837415,-117.1124346,3.87304169329e-05,1212,0.0016501650165,0.5,0.0,0.0,1.0
863,19803.0,1.0,0.0,,,,,,,,,,,,,,,,,,1583,0.0,,,,0.0
864,7400.0,4.0,7.0,1.0,1.0,0.0,4.0,2.0,,80.2393488604,80.2393488604,80.2393488604,222.445909441,222.445909441,222.445909441,7.0,209295.0,32.7441856,-117.2301529,3.3445615041e-05,1044,0.00670498084291,0.142857142857,0.142857142857,0.0,1.0
865,19001.0,2.0,0.0,,,,,,,,,,,,,,,,,,2329,0.0,,,,0.0
866,20404.0,1.0,0.0,,,,,,,,,,,,,,,,,,1410,0.0,,,,0.0
867,10004.0,2.0,22.0,10.0,1.0,1.0,8.0,9.0,2.0,62.952318669,62.952318669,49.0209306592,31.466025339,31.466025339,31.466025339,70.0,624642.0,32.5709587,-117.0593457,0.000112064190368,2315,0.00950323974082,0.454545454545,0.0454545454545,0.0454545454545,1.0
868,3115.0,3.0,12.0,0.0,4.0,0.0,4.0,7.0,1.0,,,,105.349421716,105.349421716,119.76011387,34.0,434294.0,32.6980456,-117.0355587,7.8287980032e-05,1247,0.00962309542903,0.0,0.333333333333,0.0,1.0
869,2707.0,2.0,7.0,1.0,1.0,0.0,1.0,4.0,1.0,37.3142706552,37.3142706552,37.3142706552,31.519154754,31.519154754,31.519154754,12.0,80489.0,32.7548505,-117.0879084,0.00014908869535,1153,0.00607111882047,0.142857142857,0.142857142857,0.0,1.0
870,10012.0,2.0,4.0,1.0,0.0,0.0,,3.0,,90.8635779833,90.8635779833,90.8635779833,,,,17.0,284609.0,32.5601049,-117.0581461,5.97310696429e-05,2655,0.0015065913371,0.25,0.0,0.0,1.0
871,13204.0,2.0,0.0,,,,,,,,,,,,,,,,,,992,0.0,,,,0.0
872,21303.0,2.0,0.0,,,,,,,,,,,,,,,,,,6108,0.0,,,,0.0
873,13411.0,2.0,0.0,,,,,,,,,,,,,,,,,,1136,0.0,,,,0.0
874,20902.0,2.0,0.0,,,,,,,,,,,,,,,,,,1577,0.0,,,,0.0
875,20904.0,1.0,0.0,,,,,,,,,,,,,,,,,,1037,0.0,,,,0.0
876,20801.0,1.0,0.0,,,,,,,,,,,,,,,,,,1113,0.0,,,,0.0
877,19602.0,3.0,0.0,,,,,,,,,,,,,,,,,,1695,0.0,,,,0.0
878,19602.0,2.0,0.0,,,,,,,,,,,,,,,,,,2119,0.0,,,,0.0
879,19106.0,4.0,0.0,,,,,,,,,,,,,,,,,,1668,0.0,,,,0.0
880,11700.0,2.0,0.0,,,,,,,,,,,,,,,,,,1834,0.0,,,,0.0
881,12600.0,1.0,0.0,,,,,,,,,,,,,,,,,,826,0.0,,,,0.0
882,12600.0,2.0,0.0,,,,,,,,,,,,,,,,,,901,0.0,,,,0.0
883,20308.0,1.0,0.0,,,,,,,,,,,,,,,,,,754,0.0,,,,0.0
884,20308.0,2.0,0.0,,,,,,,,,,,,,,,,,,1638,0.0,,,,0.0
885,20308.0,3.0,0.0,,,,,,,,,,,,,,,,,,3052,0.0,,,,0.0
886,20309.0,1.0,0.0,,,,,,,,,,,,,,,,,,2171,0.0,,,,0.0
887,20309.0,2.0,0.0,,,,,,,,,,,,,,,,,,2089,0.0,,,,0.0
888,17049.0,2.0,0.0,,,,,,,,,,,,,,,,,,2027,0.0,,,,0.0
889,9802.0,5.0,12.0,4.0,0.0,3.0,1.0,8.0,3.0,68.6609100957,68.6609100957,62.6756557357,,,,27.0,270842.0,32.8012102,-117.0148149,9.96891176405e-05,605,0.0198347107438,0.333333333333,0.0,0.25,1.0
890,8328.0,1.0,26.0,1.0,2.0,4.0,9.0,11.0,4.0,302.809810391,302.809810391,302.809810391,476.244374133,476.244374133,476.244374133,212.0,7151963.0,32.9681818,-117.2061448,2.96422115159e-05,5373,0.00483900986414,0.0384615384615,0.0769230769231,0.153846153846,1.0
891,17106.0,1.0,0.0,,,,,,,,,,,,,,,,,,1643,0.0,,,,0.0
892,20014.0,2.0,0.0,,,,,,,,,,,,,,,,,,2438,0.0,,,,0.0
893,19806.0,2.0,0.0,,,,,,,,,,,,,,,,,,601,0.0,,,,0.0
894,18515.0,2.0,0.0,,,,,,,,,,,,,,,,,,4105,0.0,,,,0.0
895,17810.0,2.0,0.0,,,,,,,,,,,,,,,,,,3028,0.0,,,,0.0
896,7903.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,,,,8.0,114729.0,32.8041129,-117.2392515,6.97295365601e-05,826,0.00605326876513,0.0,0.0,0.0,1.0
897,16100.0,3.0,0.0,,,,,,,,,,,,,,,,,,1017,0.0,,,,0.0
898,8502.0,2.0,9.0,2.0,0.0,1.0,1.0,5.0,3.0,76.8234749847,76.8234749847,76.8234749847,,,,22.0,198969.0,32.8362778,-117.1995973,0.00011056998829,606,0.0148514851485,0.222222222222,0.0,0.111111111111,1.0
899,7100.0,2.0,27.0,0.0,1.0,0.0,11.0,9.0,6.0,,,,196.653329722,196.653329722,196.653329722,111.0,1552328.0,32.7183624,-117.2430625,7.15055065682e-05,2616,0.0103211009174,0.0,0.037037037037,0.0,1.0
