tract,blockgroup,male_5_17,male_18_29,male_30_60,male_61plus,female_5_17,female_18_29,female_30_60,female_61plus,rent_0_500,rent_501_1000,rent_1000plus,income_0_25,income_25_50,income_50_100,income_100_150,income_150plus,white_per,baa_per,aian_per,asian_per,pi_per,other_per,tp_per,latin_per,publica_per,ownerocc_per,median_house_income,median_structure_year,median_home_value
12502.0,3.0,0.456747404844,0.186851211073,0.247404844291,0.108996539792,0.216494845361,0.164948453608,0.496318114875,0.122238586156,0.0911270983213,0.657074340528,0.251798561151,0.531187122736,0.253521126761,0.169014084507,0.0181086519115,0.0281690140845,0.0350039777247,0.0350039777247,0.0,0.130469371519,0.0,0.0,0.0079554494829,0.791567223548,0.0965794768612,0.116700201207,20815,1966,-
12600.0,1.0,0.203592814371,0.137724550898,0.389221556886,0.269461077844,0.0830769230769,0.286153846154,0.353846153846,0.276923076923,0.163551401869,0.359813084112,0.476635514019,0.462427745665,0.317919075145,0.161849710983,0.0578034682081,0.0,0.142857142857,0.0811138014528,0.0,0.0726392251816,0.0278450363196,0.0,0.0,0.675544794189,0.0,0.381502890173,26625,1964,13000
12600.0,2.0,0.259803921569,0.227941176471,0.43137254902,0.0808823529412,0.26369168357,0.223123732252,0.425963488844,0.0872210953347,0.290540540541,0.331081081081,0.378378378378,0.243346007605,0.144486692015,0.51711026616,0.0950570342205,0.0,0.0998890122087,0.0,0.00998890122087,0.0,0.0,0.0,0.0,0.89012208657,0.0,0.437262357414,58657,1956,276500
12600.0,3.0,0.299123904881,0.254067584481,0.400500625782,0.0463078848561,0.350486787204,0.095966620306,0.490959666203,0.0625869262865,0.0369230769231,0.178461538462,0.784615384615,0.240740740741,0.3125,0.298611111111,0.127314814815,0.0208333333333,0.186429512516,0.00724637681159,0.0,0.0111989459816,0.0,0.0,0.00527009222661,0.789855072464,0.0138888888889,0.247685185185,41667,1961,217300
12600.0,4.0,0.364048338369,0.184290030211,0.324773413897,0.126888217523,0.33234421365,0.0905044510386,0.390207715134,0.186943620178,0.101960784314,0.243137254902,0.654901960784,0.354330708661,0.107611548556,0.443569553806,0.0787401574803,0.0157480314961,0.134730538922,0.00823353293413,0.0112275449102,0.0112275449102,0.0,0.0,0.0,0.834580838323,0.0183727034121,0.280839895013,61016,1959,306900
12700.0,1.0,0.268615170494,0.255393180237,0.290883785665,0.185107863605,0.249723756906,0.202762430939,0.392817679558,0.154696132597,0.129778672032,0.370221327968,0.5,0.478031634446,0.248681898067,0.195079086116,0.0720562390158,0.00615114235501,0.124114567293,0.0514320911611,0.0,0.032029565753,0.0,0.0,0.00338774253157,0.789036033261,0.118629173989,0.126537785589,26359,1961,218300
12700.0,2.0,0.255530973451,0.155973451327,0.480088495575,0.108407079646,0.321787709497,0.125139664804,0.423463687151,0.129608938547,0.0821643286573,0.248496993988,0.669338677355,0.341098169717,0.272878535774,0.302828618968,0.0316139767055,0.0515806988353,0.168426903835,0.041133963313,0.0,0.0316842690384,0.00722623679822,0.0,0.0105614230128,0.740967204002,0.0798668885191,0.156405990017,37411,1963,343300
12800.0,1.0,0.289517470882,0.103161397671,0.439267886855,0.168053244592,0.31875,0.145833333333,0.408333333333,0.127083333333,0.0,0.0,1.0,0.122324159021,0.354740061162,0.281345565749,0.155963302752,0.085626911315,0.400555041628,0.101757631822,0.0,0.0194264569843,0.0,0.0,0.0,0.478260869565,0.0,0.593272171254,57679,1959,283700
12800.0,2.0,0.0988235294118,0.301176470588,0.468235294118,0.131764705882,0.199004975124,0.131011608624,0.553897180763,0.116086235489,0.0,0.0,1.0,0.25068119891,0.297002724796,0.25068119891,0.1689373297,0.0326975476839,0.296692607004,0.0311284046693,0.0,0.0272373540856,0.0,0.0,0.0204280155642,0.624513618677,0.0,0.74659400545,46382,1956,329500
12800.0,3.0,0.281288723668,0.199504337051,0.294919454771,0.224287484511,0.186965811966,0.116452991453,0.419871794872,0.276709401709,0.166064981949,0.494584837545,0.339350180505,0.439093484419,0.222379603399,0.270538243626,0.0524079320113,0.0155807365439,0.138267355135,0.0332759609868,0.0,0.119908204246,0.0,0.0,0.0,0.708548479633,0.0240793201133,0.196883852691,37891,1963,246400
12900.0,1.0,0.356796116505,0.139563106796,0.36286407767,0.140776699029,0.106858054226,0.250398724083,0.279106858054,0.363636363636,0.0,0.0,1.0,0.132584269663,0.269662921348,0.38202247191,0.0921348314607,0.123595505618,0.325292901447,0.0,0.0,0.0723638869745,0.0,0.0,0.0813232253618,0.521019986216,0.0,0.615730337079,57083,1957,323100
12900.0,2.0,0.517441860465,0.116279069767,0.238372093023,0.127906976744,0.362116991643,0.0557103064067,0.440111420613,0.142061281337,0.0,0.185185185185,0.814814814815,0.174757281553,0.208737864078,0.446601941748,0.101941747573,0.0679611650485,0.22759601707,0.0,0.0,0.0128022759602,0.0,0.0,0.022759601707,0.736842105263,0.135922330097,0.73786407767,76100,1960,356500
12900.0,3.0,0.195357833656,0.141199226306,0.460348162476,0.203094777563,0.156829679595,0.151770657673,0.4586846543,0.232715008432,0.0,0.621794871795,0.378205128205,0.197033898305,0.258474576271,0.368644067797,0.146186440678,0.0296610169492,0.40990990991,0.027027027027,0.0,0.0324324324324,0.0,0.0,0.00990990990991,0.520720720721,0.0,0.669491525424,56000,1955,316800
13000.0,1.0,0.178984861977,0.182546749777,0.46571682992,0.172751558326,0.274345549738,0.0701570680628,0.344502617801,0.310994764398,0.174683544304,0.513924050633,0.311392405063,0.3856,0.2496,0.1504,0.1392,0.0752,0.196823869105,0.0490856592878,0.0,0.0538979788258,0.00433108758422,0.0,0.0192492781521,0.676612127045,0.0144,0.368,33396,1960,348600
13000.0,2.0,0.340026773762,0.171352074967,0.350736278447,0.137884872825,0.270635994587,0.125845737483,0.461434370771,0.142083897158,0.0305084745763,0.166101694915,0.803389830508,0.28085106383,0.287234042553,0.287234042553,0.127659574468,0.0170212765957,0.111036339166,0.0437415881561,0.00874831763122,0.0471063257066,0.0,0.0,0.014131897712,0.775235531629,0.0851063829787,0.372340425532,45565,1958,305400
13000.0,3.0,0.257820927724,0.198489751888,0.422869471413,0.120819848975,0.336658354115,0.0835411471322,0.40897755611,0.170822942643,0.0350194552529,0.396887159533,0.568093385214,0.201629327902,0.279022403259,0.327902240326,0.0835030549898,0.107942973523,0.184499710816,0.00578368999422,0.0,0.0734528629265,0.0,0.0,0.0138808559861,0.722382880278,0.030549898167,0.476578411405,54375,1959,324000
13000.0,4.0,0.199633699634,0.210622710623,0.483516483516,0.106227106227,0.275630252101,0.179831932773,0.364705882353,0.179831932773,0.0596026490066,0.509933774834,0.430463576159,0.100864553314,0.296829971182,0.389048991354,0.14409221902,0.0691642651297,0.163014899211,0.134092900964,0.0,0.0210341805434,0.0,0.0,0.0210341805434,0.660823838738,0.0403458213256,0.518731988473,62321,1956,329700
13102.0,1.0,0.362946912243,0.0715059588299,0.336944745395,0.228602383532,0.285140562249,0.129518072289,0.509036144578,0.0763052208835,0.0974842767296,0.286163522013,0.616352201258,0.20725388601,0.326424870466,0.366148531952,0.0742659758204,0.0259067357513,0.206357477853,0.00156331422616,0.0,0.0599270453361,0.0,0.0,0.0109431995831,0.721208963002,0.0397236614853,0.450777202073,49025,1963,389800
13102.0,2.0,0.18023255814,0.317587209302,0.360465116279,0.141715116279,0.125432525952,0.264705882353,0.427335640138,0.182525951557,0.0912,0.1056,0.8032,0.330490405117,0.339019189765,0.238805970149,0.091684434968,0.0,0.107424960506,0.0576619273302,0.0,0.0118483412322,0.0,0.0,0.0,0.823064770932,0.0,0.291044776119,34603,1963,258200
13102.0,3.0,0.220472440945,0.370953630796,0.391076115486,0.0174978127734,0.222366710013,0.248374512354,0.457737321196,0.0715214564369,0.0712025316456,0.158227848101,0.770569620253,0.411676646707,0.134730538922,0.321856287425,0.131736526946,0.0,0.0978033472803,0.0726987447699,0.0,0.00679916317992,0.0,0.0,0.0,0.82269874477,0.0733532934132,0.0538922155689,40735,1973,-
13103.0,1.0,0.31376146789,0.278899082569,0.363302752294,0.0440366972477,0.212121212121,0.0839160839161,0.494172494172,0.20979020979,0.129032258065,0.354838709677,0.516129032258,0.220149253731,0.384328358209,0.369402985075,0.0261194029851,0.0,0.102669404517,0.0,0.0,0.017453798768,0.0,0.0,0.0164271047228,0.863449691992,0.0298507462687,0.626865671642,45000,1971,34600
13103.0,2.0,0.283333333333,0.175641025641,0.370512820513,0.170512820513,0.278067885117,0.215404699739,0.389033942559,0.117493472585,0.0,0.11209439528,0.88790560472,0.190669371197,0.371196754564,0.365111561866,0.0588235294118,0.0141987829615,0.14553686934,0.0420439844761,0.0,0.0388098318241,0.0,0.0,0.0,0.77360931436,0.0365111561866,0.304259634888,41319,1968,267600
13104.0,1.0,0.399443929564,0.198331788693,0.322520852641,0.079703429101,0.290178571429,0.194196428571,0.409598214286,0.106026785714,0.0620031796502,0.379968203498,0.558028616852,0.360182370821,0.399696048632,0.226443768997,0.0,0.0136778115502,0.0729113924051,0.0450632911392,0.0,0.0136708860759,0.0,0.0,0.0,0.86835443038,0.0471124620061,0.031914893617,33640,1968,-
13104.0,2.0,0.168085106383,0.372340425532,0.365957446809,0.0936170212766,0.269724770642,0.130275229358,0.310091743119,0.289908256881,0.0,0.414634146341,0.585365853659,0.235109717868,0.300940438871,0.313479623824,0.150470219436,0.0,0.367487684729,0.00295566502463,0.0,0.0364532019704,0.0,0.0,0.048275862069,0.544827586207,0.0,0.705329153605,45583,1961,308300
13104.0,3.0,0.248743718593,0.306532663317,0.297738693467,0.146984924623,0.265687583445,0.325767690254,0.255006675567,0.153538050734,0.0,0.317829457364,0.682170542636,0.230125523013,0.376569037657,0.284518828452,0.108786610879,0.0,0.11003236246,0.0388349514563,0.0,0.0873786407767,0.000647249190939,0.0,0.0,0.763106796117,0.0,0.190376569038,43103,1964,317300
13104.0,4.0,0.142857142857,0.376623376623,0.356215213358,0.124304267161,0.224060150376,0.0736842105263,0.542857142857,0.159398496241,0.103151862464,0.383954154728,0.512893982808,0.412470023981,0.294964028777,0.220623501199,0.0503597122302,0.0215827338129,0.0498338870432,0.0274086378738,0.0,0.047342192691,0.0,0.0,0.00913621262458,0.866279069767,0.0215827338129,0.163069544365,35972,1972,170800
13203.0,1.0,0.250381679389,0.169465648855,0.348091603053,0.232061068702,0.0957230142566,0.0936863543788,0.456211812627,0.354378818737,0.0855263157895,0.381578947368,0.532894736842,0.410810810811,0.210810810811,0.275675675676,0.0756756756757,0.027027027027,0.16404886562,0.105584642234,0.0,0.0418848167539,0.0,0.0,0.0,0.688481675393,0.0,0.589189189189,26289,1964,337400
13203.0,2.0,0.617021276596,0.0,0.382978723404,0.0,0.190987124464,0.332618025751,0.281115879828,0.195278969957,0.188888888889,0.366666666667,0.444444444444,0.512315270936,0.330049261084,0.0837438423645,0.0,0.0738916256158,0.0948012232416,0.0,0.0,0.168195718654,0.154434250765,0.0,0.0,0.582568807339,0.0,0.113300492611,22284,1965,-
13203.0,3.0,0.342587123449,0.288836385115,0.248080330774,0.120496160662,0.354019746121,0.248707099201,0.334273624824,0.0629995298543,0.0290456431535,0.67531120332,0.295643153527,0.461618257261,0.392116182573,0.134854771784,0.0114107883817,0.0,0.0206806282723,0.0298429319372,0.0,0.0277486910995,0.0,0.0,0.0,0.921727748691,0.126556016598,0.0,27500,1965,-
13203.0,4.0,0.17316017316,0.0714285714286,0.554112554113,0.201298701299,0.244444444444,0.153439153439,0.270899470899,0.331216931217,0.251773049645,0.27304964539,0.475177304965,0.59587628866,0.138144329897,0.189690721649,0.0556701030928,0.020618556701,0.0703624733475,0.0405117270789,0.0,0.0,0.0419331911869,0.0,0.0277185501066,0.81947405828,0.0329896907216,0.418556701031,19250,1966,350000
13204.0,1.0,0.29009762901,0.23709902371,0.31659693166,0.156206415621,0.274021352313,0.20521945433,0.35349940688,0.167259786477,0.0,0.347826086957,0.652173913043,0.456102783726,0.229122055675,0.267665952891,0.0471092077088,0.0,0.0153846153846,0.0,0.0,0.111538461538,0.0,0.0,0.0,0.873076923077,0.0813704496788,0.507494646681,27330,1974,37700
13204.0,2.0,0.133802816901,0.171361502347,0.483568075117,0.211267605634,0.250883392226,0.227915194346,0.383392226148,0.137809187279,0.0,0.8,0.2,0.232,0.268,0.296,0.144,0.06,0.0685483870968,0.0,0.0,0.164314516129,0.0,0.0,0.0,0.767137096774,0.0,0.68,50000,1970,65500
13204.0,3.0,0.329241071429,0.174107142857,0.357142857143,0.139508928571,0.238648363252,0.118268215417,0.450897571278,0.192185850053,0.0,0.185810810811,0.814189189189,0.360160965795,0.301810865191,0.281690140845,0.0402414486922,0.0160965794769,0.0336408030385,0.00596852957135,0.0,0.0195333695062,0.0,0.0,0.0,0.940857297884,0.046277665996,0.325955734406,36625,1955,276100
13205.0,1.0,0.338827838828,0.165750915751,0.40293040293,0.0924908424908,0.299159663866,0.201680672269,0.368067226891,0.131092436975,0.0601503759398,0.383458646617,0.556390977444,0.302547770701,0.363057324841,0.227707006369,0.0955414012739,0.0111464968153,0.0920245398773,0.0394390885188,0.0,0.00394390885188,0.0,0.0,0.00788781770377,0.856704645048,0.0429936305732,0.345541401274,30525,1975,86500
13206.0,1.0,0.21027479092,0.271804062127,0.373954599761,0.143966547192,0.23031496063,0.25656167979,0.393700787402,0.119422572178,0.0845238095238,0.583333333333,0.332142857143,0.324974924774,0.41223671013,0.162487462387,0.0471414242728,0.0531594784353,0.0653533458412,0.0259537210757,0.0,0.0909943714822,0.0,0.0,0.021263289556,0.796435272045,0.0320962888666,0.157472417252,36427,1971,345800
13206.0,2.0,0.367366412214,0.156488549618,0.298664122137,0.177480916031,0.437869822485,0.122569737954,0.285714285714,0.153846153846,0.0314606741573,0.355056179775,0.613483146067,0.302652106084,0.444617784711,0.252730109204,0.0,0.0,0.0735096369341,0.00627521290901,0.0,0.0219632451815,0.0,0.0,0.0,0.898251904975,0.0202808112324,0.305772230889,34531,1976,33500
13206.0,3.0,0.243405275779,0.152278177458,0.256594724221,0.347721822542,0.145888594164,0.0919540229885,0.275862068966,0.486295313882,0.176470588235,0.823529411765,0.0,0.381642512077,0.367149758454,0.23309178744,0.018115942029,0.0,0.303816793893,0.00763358778626,0.0,0.0117048346056,0.0,0.0,0.0,0.676844783715,0.018115942029,0.671497584541,34145,1973,71900
13301.0,1.0,0.365836791148,0.156984785615,0.369294605809,0.107883817427,0.261188554659,0.178283198826,0.333822450477,0.226705796038,0.0181347150259,0.217616580311,0.764248704663,0.221854304636,0.204194260486,0.275938189845,0.222958057395,0.075055187638,0.363474546102,0.0124599501602,0.0,0.0103239587042,0.0,0.0060519757921,0.0142399430402,0.593449626201,0.0353200883002,0.573951434879,60227,1962,341000
13301.0,2.0,0.172316384181,0.273305084746,0.422316384181,0.132062146893,0.207662835249,0.0712643678161,0.493486590038,0.227586206897,0.0,0.33,0.67,0.0386151797603,0.133155792277,0.553928095872,0.191744340879,0.0825565912117,0.327820654171,0.0,0.00514516721793,0.037118706358,0.0,0.00404263138552,0.0172730613745,0.608599779493,0.00798934753662,0.866844207723,74012,1959,306300
13302.0,1.0,0.260469867211,0.185903983657,0.358529111338,0.195097037794,0.192492781521,0.107795957652,0.385948026949,0.313763233879,0.0,0.0,1.0,0.156424581006,0.236499068901,0.283054003724,0.2104283054,0.113594040968,0.242814667988,0.0292368681863,0.0,0.0535183349851,0.00297324083251,0.0,0.0,0.671456888008,0.0540037243948,0.845437616387,71652,1967,329600
13302.0,2.0,0.184466019417,0.265372168285,0.375404530744,0.174757281553,0.245625841184,0.191790040377,0.400403768506,0.162180349933,0.0,0.238993710692,0.761006289308,0.155878467635,0.233817701453,0.351387054161,0.177014531044,0.0819022457067,0.207935341661,0.000734753857458,0.0,0.0995591476855,0.0,0.0,0.0279206465834,0.663850110213,0.00924702774108,0.789960369881,63542,1960,307700
13303.0,1.0,0.168191414497,0.213933849402,0.38494018297,0.232934553132,0.219338092148,0.089552238806,0.419857235561,0.271252433485,0.0,0.179710144928,0.820289855072,0.314923619271,0.196239717979,0.303172737955,0.125734430082,0.0599294947121,0.118163403106,0.0151924375422,0.0,0.0367994598244,0.0,0.0,0.0560432140446,0.773801485483,0.021151586369,0.594594594595,49301,1969,127500
13303.0,2.0,0.219063545151,0.200668896321,0.464882943144,0.115384615385,0.291079812207,0.169014084507,0.387323943662,0.152582159624,0.0,0.327272727273,0.672727272727,0.123684210526,0.207894736842,0.373684210526,0.244736842105,0.05,0.0972413793103,0.0124137931034,0.00413793103448,0.011724137931,0.0,0.0,0.0,0.874482758621,0.0131578947368,0.773684210526,70658,1963,318100
13303.0,3.0,0.13916500994,0.194831013917,0.419483101392,0.246520874751,0.0901898734177,0.275316455696,0.368670886076,0.26582278481,0.0,0.407407407407,0.592592592593,0.0863787375415,0.209302325581,0.43853820598,0.196013289037,0.0697674418605,0.134801762115,0.0,0.0,0.015859030837,0.0,0.0,0.0325991189427,0.816740088106,0.0299003322259,0.880398671096,77708,1965,318000
13306.0,1.0,0.363404255319,0.173617021277,0.354893617021,0.108085106383,0.178119349005,0.199819168174,0.423146473779,0.198915009042,0.113095238095,0.0,0.886904761905,0.16134751773,0.198581560284,0.308510638298,0.244680851064,0.0868794326241,0.135905304691,0.0263042525208,0.0,0.102148180623,0.0,0.0,0.0131521262604,0.722490135905,0.0336879432624,0.677304964539,73047,1968,336000
13306.0,2.0,0.249214659686,0.166492146597,0.510994764398,0.0732984293194,0.178070175439,0.221052631579,0.436842105263,0.164035087719,0.0,0.0608974358974,0.939102564103,0.166666666667,0.268436578171,0.40412979351,0.131268436578,0.0294985250737,0.161813842482,0.0295942720764,0.0,0.0978520286396,0.0,0.0,0.0162291169451,0.694510739857,0.0117994100295,0.53982300885,60682,1968,288500
13307.0,1.0,0.24039829303,0.345661450925,0.365576102418,0.0483641536273,0.291600633914,0.120443740095,0.454833597464,0.133122028526,0.181818181818,0.0692640692641,0.748917748918,0.339130434783,0.317391304348,0.232608695652,0.0913043478261,0.0195652173913,0.0644677661169,0.00824587706147,0.0,0.00224887556222,0.0,0.0,0.0,0.925037481259,0.0217391304348,0.497826086957,37422,1970,176900
13307.0,2.0,0.302950819672,0.19737704918,0.31606557377,0.183606557377,0.196175637394,0.242917847025,0.388101983003,0.172804532578,0.129411764706,0.0,0.870588235294,0.064465408805,0.382075471698,0.411949685535,0.114779874214,0.0267295597484,0.118147769833,0.0466462376575,0.0,0.129383724889,0.0,0.0013619339462,0.0153217568948,0.689138576779,0.00943396226415,0.720125786164,58438,1969,320300
13308.0,1.0,0.360824742268,0.20704467354,0.363402061856,0.0687285223368,0.195558739255,0.292979942693,0.386819484241,0.124641833811,0.0,0.131067961165,0.868932038835,0.129602356406,0.349042709867,0.375552282769,0.138438880707,0.00736377025037,0.109375,0.003515625,0.016015625,0.0375,0.0,0.0015625,0.010546875,0.821484375,0.020618556701,0.678939617084,58882,1975,172100
13308.0,2.0,0.258017492711,0.131195335277,0.411078717201,0.19970845481,0.305157593123,0.13323782235,0.385386819484,0.176217765043,0.0,0.188311688312,0.811688311688,0.215277777778,0.302083333333,0.378472222222,0.0729166666667,0.03125,0.0578034682081,0.0187861271676,0.0122832369942,0.0166184971098,0.0,0.0,0.0158959537572,0.878612716763,0.0,0.465277777778,49569,1966,234600
13309.0,1.0,0.220149253731,0.233208955224,0.470149253731,0.0764925373134,0.275449101796,0.172155688623,0.375748502994,0.176646706587,0.0,0.0,1.0,0.0479041916168,0.170658682635,0.508982035928,0.194610778443,0.0778443113772,0.301495016611,0.0581395348837,0.0,0.078903654485,0.0,0.0,0.0124584717608,0.549003322259,0.0,0.766467065868,74375,1973,333800
13309.0,2.0,0.301038062284,0.283737024221,0.333910034602,0.0813148788927,0.201612903226,0.118951612903,0.493951612903,0.185483870968,0.0,0.0,1.0,0.0258302583026,0.0738007380074,0.317343173432,0.346863468635,0.236162361624,0.139664804469,0.0549348230912,0.00651769087523,0.342644320298,0.0,0.0,0.024208566108,0.432029795158,0.0,0.619926199262,101758,1988,408900
13309.0,3.0,0.297297297297,0.202702702703,0.273273273273,0.226726726727,0.154351395731,0.216748768473,0.446633825944,0.182266009852,0.0,0.0,1.0,0.108938547486,0.287709497207,0.201117318436,0.128491620112,0.27374301676,0.198431372549,0.00156862745098,0.0,0.078431372549,0.227450980392,0.0,0.0117647058824,0.482352941176,0.0,0.888268156425,74063,1966,324300
13309.0,4.0,0.357142857143,0.203098106713,0.257314974182,0.182444061962,0.257341576507,0.119010819165,0.411128284389,0.212519319938,0.134020618557,0.113402061856,0.752577319588,0.246056782334,0.146687697161,0.375394321767,0.145110410095,0.0867507886435,0.187296416938,0.0105863192182,0.0,0.0928338762215,0.0187296416938,0.0,0.0374592833876,0.653094462541,0.0141955835962,0.694006309148,62188,1969,372000
13309.0,5.0,0.307984790875,0.117870722433,0.380228136882,0.19391634981,0.211453744493,0.171806167401,0.453744493392,0.162995594714,0.0,0.255555555556,0.744444444444,0.0980392156863,0.0675381263617,0.324618736383,0.281045751634,0.228758169935,0.321088435374,0.0496598639456,0.0,0.149659863946,0.00612244897959,0.0,0.0836734693878,0.389795918367,0.0217864923747,0.78431372549,100592,1994,411000
13310.0,1.0,0.352436194896,0.216473317865,0.337587006961,0.0935034802784,0.297353942887,0.0838354728845,0.506680639245,0.112129944983,0.0268456375839,0.0343959731544,0.938758389262,0.117920540997,0.1382079459,0.328825021133,0.17371090448,0.241335587489,0.224190968377,0.0770271933063,0.0,0.178294573643,0.0,0.0,0.0387596899225,0.481727574751,0.0380388841927,0.496196111581,86186,2002,488400
13310.0,2.0,0.293696430509,0.147878919388,0.453618313985,0.104806336118,0.273260766682,0.175390440133,0.48878371983,0.0625650733554,0.0284263959391,0.207614213198,0.763959390863,0.138054607509,0.188395904437,0.356655290102,0.190784982935,0.126109215017,0.129006167223,0.0539379233647,0.0,0.322869275099,0.00510565160247,0.0,0.0353351531695,0.453745829542,0.00853242320819,0.663822525597,78286,2003,393900
13311.0,1.0,0.348113207547,0.151886792453,0.46179245283,0.0382075471698,0.346373268134,0.204971475143,0.378973105134,0.0696821515892,0.0,0.0,1.0,0.0141843971631,0.0669818754925,0.462568951931,0.346729708432,0.109535066982,0.225404459991,0.0411018801924,0.0,0.261696545693,0.0,0.0,0.0599038041102,0.411893310013,0.0252167060678,0.776989755713,94415,2003,341200
13311.0,2.0,0.202040816327,0.19693877551,0.520408163265,0.080612244898,0.309465020576,0.138271604938,0.397530864198,0.154732510288,0.0,0.0,1.0,0.0700729927007,0.0788321167883,0.411678832117,0.302189781022,0.137226277372,0.284738041002,0.0410022779043,0.0,0.138496583144,0.0,0.0,0.0209567198178,0.514806378132,0.0,0.851094890511,98617,1995,364300
13311.0,3.0,0.228329809725,0.0443974630021,0.572938689218,0.154334038055,0.328467153285,0.186131386861,0.361313868613,0.124087591241,0.0,0.0,1.0,0.0307262569832,0.0111731843575,0.164804469274,0.631284916201,0.162011173184,0.41429970617,0.0205680705191,0.0,0.204701273262,0.0,0.0,0.0450538687561,0.315377081293,0.0,0.737430167598,124306,1995,385800
13311.0,4.0,0.291220556745,0.0770877944325,0.561027837259,0.0706638115632,0.365055762082,0.121189591078,0.426022304833,0.0877323420074,0.0,0.0,1.0,0.123613312203,0.0459587955626,0.158478605388,0.3264659271,0.345483359746,0.369021500658,0.0535322509873,0.0,0.153576129882,0.0,0.0,0.00789820096534,0.415971917508,0.0,0.814580031696,126156,1995,452900
13312.0,1.0,0.343412526998,0.103671706263,0.377969762419,0.17494600432,0.208983156581,0.208983156581,0.457267623206,0.124766063631,0.132075471698,0.0,0.867924528302,0.120627261761,0.177322074789,0.457177322075,0.149577804584,0.0952955367913,0.258689839572,0.038435828877,0.00200534759358,0.100267379679,0.0,0.0,0.0140374331551,0.586564171123,0.0398069963812,0.731001206273,64572,1974,244300
13313.0,1.0,0.358695652174,0.164130434783,0.414492753623,0.0626811594203,0.301581783417,0.15939509821,0.457152789849,0.0818703285242,0.0,0.0,1.0,0.0684495383636,0.112384590895,0.317414836039,0.304043298313,0.19770773639,0.165173423224,0.0645790827641,0.0,0.339838552293,0.00363700878205,0.00159673556285,0.0586356781691,0.366539519205,0.00191021967526,0.824578159822,100270,2004,413600
13314.0,1.0,0.358063350596,0.156208599301,0.402866433819,0.0828616162833,0.282958579882,0.158224852071,0.48,0.0788165680473,0.0,0.174929840973,0.825070159027,0.0761065943993,0.116982836495,0.324977416441,0.309620596206,0.172312556459,0.205873574882,0.0630931773414,0.0,0.202650271593,0.0,0.0,0.0287112755924,0.499671700591,0.00316169828365,0.750451671183,96333,2005,380800
13401.0,1.0,0.159161490683,0.24301242236,0.44798136646,0.149844720497,0.155448717949,0.206730769231,0.405448717949,0.232371794872,0.0,0.0,1.0,0.144754316069,0.140770252324,0.221779548473,0.297476759628,0.195219123506,0.342271293375,0.00946372239748,0.0,0.0327287066246,0.0,0.0,0.0185331230284,0.597003154574,0.0066401062417,0.909694555113,93281,1963,382600
13401.0,2.0,0.115343915344,0.178835978836,0.368253968254,0.337566137566,0.119774011299,0.0892655367232,0.418079096045,0.372881355932,0.0,0.3,0.7,0.0553064275037,0.194319880419,0.448430493274,0.18086696562,0.121076233184,0.418579234973,0.016393442623,0.0,0.0765027322404,0.00710382513661,0.0,0.0131147540984,0.468306010929,0.0,0.920777279522,80329,1963,339600
13409.0,1.0,0.241910631741,0.127889060092,0.392912172573,0.237288135593,0.281144781145,0.0757575757576,0.409090909091,0.234006734007,0.0,0.0,1.0,0.0916442048518,0.169811320755,0.482479784367,0.169811320755,0.0862533692722,0.419951729686,0.0305711987128,0.0,0.0490748189863,0.0,0.0,0.0,0.500402252615,0.0242587601078,0.846361185984,76797,-,361900
13409.0,2.0,0.208773354996,0.248578391552,0.382615759545,0.160032493907,0.161091549296,0.264964788732,0.369718309859,0.204225352113,0.0,0.0,1.0,0.182115594329,0.19520174482,0.428571428571,0.102508178844,0.0916030534351,0.200253485425,0.0528094634559,0.0,0.138994507816,0.0,0.0363329108576,0.0249260667512,0.546683565695,0.0,0.379498364231,61455,1981,377100
13409.0,3.0,0.178723404255,0.224468085106,0.402127659574,0.194680851064,0.208376963351,0.127748691099,0.412565445026,0.251308900524,0.0,0.0526315789474,0.947368421053,0.0145454545455,0.1,0.294545454545,0.354545454545,0.236363636364,0.260158311346,0.00369393139842,0.0,0.152506596306,0.0105540897098,0.0,0.022691292876,0.550395778364,0.0,0.827272727273,106417,1983,413100
13410.0,1.0,0.264850379634,0.130861991961,0.496650290308,0.107637338097,0.347144456887,0.100037327361,0.442702500933,0.110115714819,0.085020242915,0.0,0.914979757085,0.0207736389685,0.119627507163,0.335959885387,0.178366762178,0.345272206304,0.253965026434,0.0445302968686,0.0183001220008,0.300528670191,0.0,0.0,0.0396502643351,0.343025620171,0.0286532951289,0.823065902579,103293,2003,466500
13410.0,2.0,0.301109350238,0.0396196513471,0.278922345483,0.380348652932,0.17638483965,0.0801749271137,0.443148688047,0.30029154519,0.0,0.0,1.0,0.111856823266,0.089485458613,0.342281879195,0.223713646532,0.232662192394,0.378891419894,0.0349278663629,0.0,0.113135914958,0.0,0.0,0.0326499620349,0.44039483675,0.0,0.897091722595,99313,1975,441200
13410.0,3.0,0.275438596491,0.135087719298,0.378947368421,0.210526315789,0.196078431373,0.0980392156863,0.395173453997,0.310708898944,0.0,0.15306122449,0.84693877551,0.0383631713555,0.184143222506,0.219948849105,0.235294117647,0.322250639386,0.336577453366,0.0308191403082,0.0178426601784,0.0210867802109,0.0,0.0,0.139497161395,0.454176804542,0.0,0.749360613811,110430,1973,493300
