tract,block_group,count,dump_count,lighting_count,Id2,Estimate; Total:,Estimate; Male:,Estimate; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Estimate; Male: - 20 years,Estimate; Male: - 21 years,Estimate; Male: - 22 to 24 years,Estimate; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Estimate; Male: - 35 to 39 years,Estimate; Male: - 40 to 44 years,Estimate; Male: - 45 to 49 years,Estimate; Male: - 50 to 54 years,Estimate; Male: - 55 to 59 years,Estimate; Male: - 60 and 61 years,Estimate; Male: - 62 to 64 years,Estimate; Male: - 65 and 66 years,Estimate; Male: - 67 to 69 years,Estimate; Male: - 70 to 74 years,Estimate; Male: - 75 to 79 years,Estimate; Male: - 80 to 84 years,Estimate; Male: - 85 years and over,Estimate; Female:,Estimate; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Estimate; Female: - 20 years,Estimate; Female: - 21 years,Estimate; Female: - 22 to 24 years,Estimate; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Estimate; Female: - 35 to 39 years,Estimate; Female: - 40 to 44 years,Estimate; Female: - 45 to 49 years,Estimate; Female: - 50 to 54 years,Estimate; Female: - 55 to 59 years,Estimate; Female: - 60 and 61 years,Estimate; Female: - 62 to 64 years,Estimate; Female: - 65 and 66 years,Estimate; Female: - 67 to 69 years,Estimate; Female: - 70 to 74 years,Estimate; Female: - 75 to 79 years,Estimate; Female: - 80 to 84 years,Estimate; Female: - 85 years and over,Estimate; Total,Estimate; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more",Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income,Estimate; Total: - Owner occupied,Estimate; Total: - Renter occupied,Estimate; With cash rent:,Estimate; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 or more",Estimate; No cash rent
4300.0,3.0,2.0,0.0,2.0,60730043003.0,1286.0,758.0,0.0527704485488,0.0105540897098,0.0316622691293,0.00923482849604,0.0,0.0,0.0448548812665,0.0,0.0646437994723,0.0857519788918,0.259894459103,0.0738786279683,0.0527704485488,0.0461741424802,0.0,0.00527704485488,0.114775725594,0.0303430079156,0.0540897097625,0.0369393139842,0.0171503957784,0.00923482849604,0.0,528.0,0.032196969697,0.159090909091,0.0,0.0,0.0,0.032196969697,0.0,0.140151515152,0.155303030303,0.0909090909091,0.0700757575758,0.0151515151515,0.0208333333333,0.0397727272727,0.0568181818182,0.0246212121212,0.0265151515152,0.0530303030303,0.0359848484848,0.0132575757576,0.0113636363636,0.0113636363636,0.0113636363636,1286.0,998.0,0.605754276827,0.0528771384137,0.0,0.0396578538103,0.0,0.0,0.0777604976672,0.0,100.0,0.223950233281,0.123655913978,0.010752688172,0.084229390681,0.010752688172,0.010752688172,0.0125448028674,0.0,0.0537634408602,0.0286738351254,0.073476702509,0.0663082437276,0.0752688172043,0.078853046595,0.0483870967742,0.150537634409,0.172043010753,0.010752688172,0.989247311828,0.546594982079,0.453405017921,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197628458498,0.0237154150198,0.0,0.0237154150198,0.0,0.0,0.134387351779,0.0513833992095,0.0434782608696,0.0869565217391,0.205533596838,0.189723320158,0.0276679841897,0.193675889328,0.0
4400.0,1.0,2.0,1.0,2.0,60730044001.0,1017.0,515.0,0.0,0.0,0.0252427184466,0.0,0.0194174757282,0.0,0.0,0.0,0.233009708738,0.161165048544,0.104854368932,0.0932038834951,0.0640776699029,0.052427184466,0.100970873786,0.021359223301,0.0,0.0543689320388,0.031067961165,0.0194174757282,0.0,0.0,0.0194174757282,502.0,0.0,0.0,0.0637450199203,0.0,0.0,0.0,0.0,0.0776892430279,0.233067729084,0.0159362549801,0.0458167330677,0.0617529880478,0.137450199203,0.135458167331,0.0537848605578,0.0,0.0677290836653,0.0,0.0219123505976,0.0278884462151,0.0398406374502,0.0179282868526,0.0,1017.0,721.0,0.619469026549,0.0324483775811,0.0,0.0570304818092,0.0,0.0,0.0,0.0,0.0,0.291052114061,0.0413385826772,0.0551181102362,0.0570866141732,0.0767716535433,0.0,0.0472440944882,0.0157480314961,0.192913385827,0.0,0.0964566929134,0.183070866142,0.0393700787402,0.141732283465,0.0,0.0216535433071,0.0314960629921,0.0,1.0,0.407480314961,0.592519685039,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283,0.0,0.0,0.0,0.0,0.0,0.0415094339623,0.0,0.230188679245,0.0603773584906,0.415094339623,0.0679245283019,0.0830188679245,0.0830188679245,36.0
4400.0,2.0,16.0,0.0,0.0,60730044002.0,1247.0,624.0,0.0400641025641,0.0801282051282,0.0608974358974,0.0,0.0192307692308,0.0,0.0,0.0304487179487,0.0480769230769,0.169871794872,0.13141025641,0.216346153846,0.0737179487179,0.0304487179487,0.0208333333333,0.0224358974359,0.0336538461538,0.0,0.0,0.0,0.00480769230769,0.0176282051282,0.0,623.0,0.0609951845907,0.0321027287319,0.016051364366,0.0,0.0,0.0,0.0,0.0417335473515,0.15569823435,0.200642054575,0.112359550562,0.0770465489567,0.0545746388443,0.0529695024077,0.0465489566613,0.0144462279294,0.0433386837881,0.0224719101124,0.0,0.016051364366,0.0144462279294,0.0192616372392,0.0192616372392,1247.0,899.0,0.595028067362,0.0994386527666,0.00801924619086,0.00801924619086,0.0,0.0,0.0104250200481,0.0,13.0,0.279069767442,0.0129449838188,0.037216828479,0.0679611650485,0.0,0.135922330097,0.0242718446602,0.0291262135922,0.0614886731392,0.0129449838188,0.07928802589,0.105177993528,0.258899676375,0.00161812297735,0.0453074433657,0.0631067961165,0.0647249190939,0.0113268608414,0.988673139159,0.258899676375,0.741100323625,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196506550218,0.0,0.0,0.0109170305677,0.0,0.0174672489083,0.14192139738,0.0196506550218,0.0938864628821,0.102620087336,0.0851528384279,0.299126637555,0.0393013100437,0.170305676856,0.0,0.0
4400.0,3.0,2.0,0.0,0.0,60730044003.0,941.0,475.0,0.0715789473684,0.0315789473684,0.149473684211,0.0736842105263,0.0315789473684,0.0,0.0,0.0,0.0336842105263,0.0968421052632,0.0252631578947,0.109473684211,0.0378947368421,0.145263157895,0.0505263157895,0.0421052631579,0.0294736842105,0.0189473684211,0.0189473684211,0.0147368421053,0.0189473684211,0.0,0.0,466.0,0.0665236051502,0.115879828326,0.0321888412017,0.0987124463519,0.0,0.0,0.0,0.0,0.137339055794,0.163090128755,0.0,0.068669527897,0.0858369098712,0.0343347639485,0.0836909871245,0.0,0.0,0.0,0.0,0.019313304721,0.0321888412017,0.0386266094421,0.0236051502146,941.0,562.0,0.513283740701,0.0233793836344,0.0,0.0276301806589,0.0,0.0,0.0329436769394,0.0,31.0,0.402763018066,0.0,0.0555555555556,0.0987654320988,0.0,0.0154320987654,0.0802469135802,0.0432098765432,0.0524691358025,0.0432098765432,0.132716049383,0.0987654320988,0.0555555555556,0.0555555555556,0.0432098765432,0.0987654320988,0.126543209877,0.0432098765432,0.956790123457,0.626543209877,0.373456790123,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198347107438,0.0,0.0,0.0909090909091,0.0,0.223140495868,0.0661157024793,0.0,0.371900826446,0.0495867768595,0.0
4400.0,4.0,3.0,0.0,3.0,60730044004.0,712.0,394.0,0.0380710659898,0.0,0.0279187817259,0.0,0.00507614213198,0.0,0.0,0.111675126904,0.116751269036,0.142131979695,0.0406091370558,0.0913705583756,0.0329949238579,0.0837563451777,0.124365482234,0.0203045685279,0.0,0.0380710659898,0.0685279187817,0.0177664974619,0.0,0.0,0.0406091370558,318.0,0.0691823899371,0.0,0.0345911949686,0.0,0.0,0.0,0.0,0.0503144654088,0.188679245283,0.119496855346,0.0849056603774,0.163522012579,0.0471698113208,0.0,0.0817610062893,0.0188679245283,0.0283018867925,0.0314465408805,0.0,0.0471698113208,0.0345911949686,0.0,0.0,712.0,520.0,0.591292134831,0.0323033707865,0.00280898876404,0.0252808988764,0.0,0.0,0.0786516853933,0.0,56.0,0.269662921348,0.0,0.0875912408759,0.0401459854015,0.0,0.0,0.0,0.043795620438,0.0,0.0,0.167883211679,0.021897810219,0.153284671533,0.0474452554745,0.153284671533,0.0656934306569,0.21897810219,0.0474452554745,0.952554744526,0.467153284672,0.532846715328,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157534246575,0.143835616438,0.0,0.0684931506849,0.0,0.486301369863,0.0616438356164,0.0
4501.0,1.0,8.0,0.0,2.0,60730045011.0,1618.0,673.0,0.0133729569094,0.0267459138187,0.0312035661218,0.0297176820208,0.072808320951,0.0178306092125,0.0,0.0965824665676,0.212481426449,0.21396731055,0.0133729569094,0.0252600297177,0.108469539376,0.0416047548291,0.0401188707281,0.0,0.035661218425,0.0163447251114,0.0,0.00445765230312,0.0,0.0,0.0,945.0,0.100529100529,0.010582010582,0.010582010582,0.0857142857143,0.0338624338624,0.0867724867725,0.0,0.0666666666667,0.169312169312,0.0455026455026,0.152380952381,0.0878306878307,0.0465608465608,0.0603174603175,0.00740740740741,0.0,0.010582010582,0.010582010582,0.0,0.0031746031746,0.0116402116402,0.0,0.0,1618.0,636.0,0.289864029666,0.0061804697157,0.0,0.0568603213844,0.0,0.0,0.040173053152,0.0,65.0,0.606922126082,0.0466237942122,0.0273311897106,0.0305466237942,0.0514469453376,0.0900321543408,0.0369774919614,0.136655948553,0.0128617363344,0.11575562701,0.064308681672,0.138263665595,0.130225080386,0.088424437299,0.0112540192926,0.0192926045016,0.0,0.016077170418,0.983922829582,0.102893890675,0.897106109325,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179211469534,0.0,0.0,0.0215053763441,0.0698924731183,0.0412186379928,0.134408602151,0.0430107526882,0.379928315412,0.0913978494624,0.200716845878,0.0,0.0
4501.0,3.0,1.0,0.0,0.0,60730045013.0,688.0,366.0,0.0464480874317,0.0136612021858,0.0245901639344,0.0,0.0,0.0,0.0,0.166666666667,0.226775956284,0.234972677596,0.0327868852459,0.166666666667,0.0382513661202,0.0491803278689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0186335403727,0.0310559006211,0.027950310559,0.0,0.0,0.0,0.0,0.133540372671,0.195652173913,0.260869565217,0.0931677018634,0.0155279503106,0.17701863354,0.0,0.0465838509317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,377.0,0.438953488372,0.0,0.0,0.0450581395349,0.0,0.0,0.0639534883721,7.0,37.0,0.452034883721,0.0350877192982,0.0263157894737,0.0438596491228,0.0204678362573,0.0,0.0,0.140350877193,0.0292397660819,0.0409356725146,0.0263157894737,0.140350877193,0.154970760234,0.0,0.157894736842,0.046783625731,0.137426900585,0.0,1.0,0.0818713450292,0.918128654971,314.0,0.0,0.0,0.0,0.0,0.0286624203822,0.0,0.0,0.0,0.0,0.0,0.015923566879,0.0,0.0222929936306,0.0732484076433,0.031847133758,0.0764331210191,0.0382165605096,0.232484076433,0.105095541401,0.283439490446,0.0923566878981,0.0
4600.0,1.0,2.0,0.0,3.0,60730046001.0,1397.0,775.0,0.0425806451613,0.0,0.0129032258065,0.0,0.0,0.0,0.0103225806452,0.0361290322581,0.21935483871,0.203870967742,0.0696774193548,0.147096774194,0.0309677419355,0.0812903225806,0.0696774193548,0.021935483871,0.0,0.00774193548387,0.0245161290323,0.0,0.0,0.021935483871,0.0,622.0,0.0369774919614,0.0209003215434,0.0112540192926,0.0128617363344,0.0,0.0,0.0,0.0691318327974,0.22347266881,0.165594855305,0.163987138264,0.0546623794212,0.0916398713826,0.0112540192926,0.0627009646302,0.0048231511254,0.0257234726688,0.0,0.024115755627,0.0209003215434,0.0,0.0,0.0,1397.0,1016.0,0.563350035791,0.0522548317824,0.0,0.0558339298497,0.0,0.0,0.0558339298497,0.0,78.0,0.272727272727,0.0666666666667,0.0307692307692,0.0628205128205,0.116666666667,0.025641025641,0.0423076923077,0.025641025641,0.075641025641,0.0128205128205,0.0384615384615,0.166666666667,0.116666666667,0.119230769231,0.0217948717949,0.0525641025641,0.025641025641,0.0166666666667,0.983333333333,0.14358974359,0.85641025641,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134730538922,0.0,0.0,0.0389221556886,0.0299401197605,0.0344311377246,0.0673652694611,0.110778443114,0.164670658683,0.224550898204,0.122754491018,0.172155688623,0.0209580838323,0.0
4600.0,2.0,2.0,0.0,5.0,60730046002.0,498.0,253.0,0.0276679841897,0.130434782609,0.0,0.0434782608696,0.0,0.0,0.0,0.166007905138,0.0830039525692,0.0,0.0,0.221343873518,0.134387351779,0.0948616600791,0.0513833992095,0.0,0.0,0.0,0.0,0.0197628458498,0.0276679841897,0.0,0.0,245.0,0.0,0.0285714285714,0.0448979591837,0.0,0.0,0.0,0.0,0.179591836735,0.0775510204082,0.110204081633,0.0489795918367,0.142857142857,0.0,0.126530612245,0.0775510204082,0.0326530612245,0.0,0.0,0.0,0.0204081632653,0.0,0.0,0.110204081633,498.0,380.0,0.419678714859,0.112449799197,0.0240963855422,0.194779116466,0.0,0.0,0.0120481927711,0.0,6.0,0.236947791165,0.0852713178295,0.174418604651,0.031007751938,0.046511627907,0.139534883721,0.077519379845,0.0697674418605,0.0,0.0,0.0581395348837,0.0426356589147,0.174418604651,0.0,0.0,0.0736434108527,0.0271317829457,0.031007751938,0.968992248062,0.170542635659,0.829457364341,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373831775701,0.0,0.0,0.0841121495327,0.116822429907,0.0700934579439,0.088785046729,0.383177570093,0.0934579439252,0.126168224299,0.0,0.0
4700.0,1.0,1.0,0.0,2.0,60730047001.0,968.0,500.0,0.062,0.054,0.168,0.028,0.012,0.036,0.038,0.044,0.126,0.128,0.048,0.044,0.03,0.052,0.038,0.0,0.024,0.048,0.008,0.012,0.0,0.0,0.0,468.0,0.0726495726496,0.100427350427,0.0448717948718,0.0235042735043,0.0,0.0106837606838,0.0534188034188,0.0705128205128,0.104700854701,0.0683760683761,0.132478632479,0.0534188034188,0.0619658119658,0.0598290598291,0.0491452991453,0.0213675213675,0.042735042735,0.0,0.0,0.00641025641026,0.0,0.0235042735043,0.0,968.0,261.0,0.135330578512,0.119834710744,0.00413223140496,0.0103305785124,0.0,0.0,0.0,0.0,0.0,0.730371900826,0.158054711246,0.164133738602,0.0790273556231,0.0395136778116,0.155015197568,0.0851063829787,0.0364741641337,0.0151975683891,0.0182370820669,0.0668693009119,0.0,0.100303951368,0.0364741641337,0.0455927051672,0.0,0.0,0.158054711246,0.841945288754,0.0881458966565,0.911854103343,300.0,0.0,0.0,0.0,0.01,0.0,0.0133333333333,0.0,0.02,0.0,0.0,0.04,0.0,0.11,0.0866666666667,0.123333333333,0.15,0.103333333333,0.216666666667,0.113333333333,0.0133333333333,0.0,0.0
4700.0,2.0,5.0,0.0,2.0,60730047002.0,913.0,487.0,0.0390143737166,0.110882956879,0.0616016427105,0.0739219712526,0.0,0.0,0.0,0.0636550308008,0.121149897331,0.0718685831622,0.0431211498973,0.0308008213552,0.0903490759754,0.110882956879,0.0369609856263,0.0349075975359,0.0,0.0205338809035,0.0,0.0102669404517,0.0,0.0800821355236,0.0,426.0,0.0422535211268,0.0469483568075,0.0845070422535,0.0140845070423,0.0117370892019,0.0211267605634,0.0281690140845,0.0704225352113,0.0492957746479,0.0234741784038,0.0281690140845,0.112676056338,0.0915492957746,0.0680751173709,0.0915492957746,0.0258215962441,0.018779342723,0.0868544600939,0.0281690140845,0.0,0.0422535211268,0.0,0.0140845070423,913.0,121.0,0.111719605696,0.00876232201533,0.0120481927711,0.0,0.0,0.0,0.0,0.0,0.0,0.867469879518,0.139664804469,0.13687150838,0.134078212291,0.0865921787709,0.0670391061453,0.0977653631285,0.036312849162,0.0,0.0586592178771,0.13687150838,0.0195530726257,0.0307262569832,0.0558659217877,0.0,0.0,0.0,0.0949720670391,0.905027932961,0.245810055866,0.754189944134,270.0,0.0,0.0,0.0,0.0148148148148,0.0,0.0,0.0,0.0,0.0518518518519,0.0,0.0518518518519,0.0,0.0185185185185,0.0185185185185,0.144444444444,0.292592592593,0.207407407407,0.181481481481,0.0185185185185,0.0,0.0,0.0
4800.0,1.0,7.0,0.0,3.0,60730048001.0,1356.0,612.0,0.0343137254902,0.178104575163,0.132352941176,0.0866013071895,0.0375816993464,0.0637254901961,0.0114379084967,0.0,0.109477124183,0.0702614379085,0.147058823529,0.0555555555556,0.0,0.0,0.0212418300654,0.0,0.0,0.0326797385621,0.0,0.0,0.0196078431373,0.0,0.0,744.0,0.228494623656,0.100806451613,0.0766129032258,0.0456989247312,0.0322580645161,0.0,0.0241935483871,0.0134408602151,0.0981182795699,0.0752688172043,0.15188172043,0.0470430107527,0.0,0.0161290322581,0.0,0.0,0.0268817204301,0.0,0.0120967741935,0.0510752688172,0.0,0.0,0.0,1356.0,291.0,0.0,0.209439528024,0.0,0.00516224188791,0.0,0.0,0.0,0.0,0.0,0.785398230088,0.15593220339,0.0305084745763,0.064406779661,0.172881355932,0.0338983050847,0.179661016949,0.0,0.0,0.0406779661017,0.0745762711864,0.115254237288,0.101694915254,0.0,0.0,0.0,0.0305084745763,0.101694915254,0.898305084746,0.125423728814,0.874576271186,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348837209302,0.0,0.0,0.0,0.0,0.0852713178295,0.0,0.0658914728682,0.0813953488372,0.124031007752,0.22480620155,0.333333333333,0.0,0.0503875968992,0.0,0.0
4800.0,2.0,3.0,0.0,5.0,60730048002.0,1432.0,736.0,0.111413043478,0.111413043478,0.0448369565217,0.0991847826087,0.0407608695652,0.0407608695652,0.0298913043478,0.00407608695652,0.0366847826087,0.142663043478,0.0638586956522,0.100543478261,0.0638586956522,0.0122282608696,0.0,0.0380434782609,0.0339673913043,0.0,0.0,0.0258152173913,0.0,0.0,0.0,696.0,0.0603448275862,0.10775862069,0.0,0.0359195402299,0.00431034482759,0.0445402298851,0.00574712643678,0.014367816092,0.14224137931,0.14224137931,0.0474137931034,0.0948275862069,0.0330459770115,0.0229885057471,0.0977011494253,0.0560344827586,0.00431034482759,0.0272988505747,0.0,0.00287356321839,0.0,0.0459770114943,0.0100574712644,1432.0,148.0,0.0858938547486,0.00768156424581,0.0,0.00977653631285,0.0,0.0,0.0,0.0,0.0,0.896648044693,0.0662251655629,0.0242825607064,0.172185430464,0.0596026490066,0.083885209713,0.0,0.211920529801,0.0640176600442,0.0684326710817,0.156732891832,0.0728476821192,0.0,0.0,0.0132450331126,0.00662251655629,0.0,0.0551876379691,0.944812362031,0.284768211921,0.715231788079,324.0,0.0,0.0,0.0,0.0,0.00925925925926,0.0,0.0,0.0216049382716,0.0,0.0,0.0,0.0771604938272,0.0493827160494,0.16975308642,0.12962962963,0.0802469135802,0.200617283951,0.114197530864,0.0956790123457,0.0524691358025,0.0,0.0
4800.0,3.0,9.0,0.0,0.0,60730048003.0,926.0,453.0,0.141280353201,0.037527593819,0.0286975717439,0.0419426048565,0.0419426048565,0.0,0.0331125827815,0.0993377483444,0.130242825607,0.0419426048565,0.132450331126,0.0419426048565,0.0728476821192,0.0551876379691,0.0794701986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0220750551876,0.0,473.0,0.0803382663848,0.112050739958,0.105708245243,0.14799154334,0.061310782241,0.0,0.0,0.0972515856237,0.0274841437632,0.133192389006,0.0591966173362,0.0274841437632,0.0422832980973,0.105708245243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,52.0,0.0356371490281,0.0129589632829,0.0,0.00755939524838,0.0,0.0,0.0,0.0,0.0,0.943844492441,0.0698529411765,0.0257352941176,0.198529411765,0.0367647058824,0.194852941176,0.0588235294118,0.0,0.0551470588235,0.150735294118,0.0661764705882,0.0772058823529,0.0147058823529,0.0,0.0220588235294,0.0,0.0294117647059,0.00735294117647,0.992647058824,0.0441176470588,0.955882352941,252.0,0.0,0.0,0.0,0.0,0.130952380952,0.0,0.0436507936508,0.0,0.0,0.0,0.0,0.0,0.0,0.18253968254,0.0753968253968,0.126984126984,0.0634920634921,0.246031746032,0.107142857143,0.0238095238095,0.0,8.0
4900.0,1.0,10.0,0.0,0.0,60730049001.0,1557.0,776.0,0.148195876289,0.0476804123711,0.105670103093,0.0811855670103,0.034793814433,0.0360824742268,0.0090206185567,0.0592783505155,0.0463917525773,0.0605670103093,0.0399484536082,0.0335051546392,0.0721649484536,0.0940721649485,0.0515463917526,0.0,0.0244845360825,0.0,0.0,0.0103092783505,0.0128865979381,0.0,0.0322164948454,781.0,0.0857874519846,0.0806658130602,0.0998719590269,0.0204865556978,0.0486555697823,0.0243277848912,0.0307298335467,0.0422535211268,0.0601792573624,0.0204865556978,0.140845070423,0.0742637644046,0.0294494238156,0.120358514725,0.0742637644046,0.0243277848912,0.0,0.0,0.0102432778489,0.0,0.0128040973111,0.0,0.0,1557.0,294.0,0.0757867694284,0.101477199743,0.0,0.0115606936416,0.0,0.0,0.0,0.0,0.0,0.811175337187,0.152582159624,0.0962441314554,0.0422535211268,0.138497652582,0.0352112676056,0.0,0.119718309859,0.0985915492958,0.0633802816901,0.0727699530516,0.0868544600939,0.0821596244131,0.0117370892019,0.0,0.0,0.0,0.0892018779343,0.910798122066,0.105633802817,0.894366197183,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761154855643,0.199475065617,0.0288713910761,0.0761154855643,0.0918635170604,0.0551181102362,0.230971128609,0.0577427821522,0.183727034121,0.0,0.0
4900.0,2.0,6.0,0.0,0.0,60730049002.0,1381.0,698.0,0.146131805158,0.0931232091691,0.0702005730659,0.012893982808,0.0286532951289,0.0157593123209,0.0845272206304,0.0,0.202005730659,0.0687679083095,0.0186246418338,0.0472779369628,0.0171919770774,0.0816618911175,0.0200573065903,0.0143266475645,0.0,0.0300859598854,0.0,0.0,0.0214899713467,0.025787965616,0.00143266475645,683.0,0.133235724744,0.0497803806735,0.0585651537335,0.0175695461201,0.0,0.0322108345534,0.0146412884334,0.106881405564,0.11859443631,0.0,0.0805270863836,0.00732064421669,0.0307467057101,0.1317715959,0.0556368960469,0.0,0.0146412884334,0.01317715959,0.0292825768668,0.0248901903367,0.0,0.0571010248902,0.0234260614934,1381.0,64.0,0.0463432295438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953656770456,0.0516795865633,0.116279069767,0.134366925065,0.21188630491,0.111111111111,0.0129198966408,0.0490956072351,0.0904392764858,0.0232558139535,0.0206718346253,0.0878552971576,0.0387596899225,0.0258397932817,0.0,0.0,0.0258397932817,0.062015503876,0.937984496124,0.240310077519,0.759689922481,294.0,0.0544217687075,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244898,0.0,0.102040816327,0.0,0.0,0.030612244898,0.183673469388,0.0,0.268707482993,0.0816326530612,0.0612244897959,0.119047619048,0.0680272108844,0.0,0.0
4900.0,3.0,20.0,0.0,1.0,60730049003.0,2298.0,1140.0,0.0675438596491,0.0464912280702,0.0473684210526,0.0587719298246,0.0526315789474,0.0245614035088,0.0342105263158,0.107894736842,0.154385964912,0.0763157894737,0.0412280701754,0.0578947368421,0.0315789473684,0.0517543859649,0.0675438596491,0.0175438596491,0.0,0.0201754385965,0.0,0.0201754385965,0.0,0.0219298245614,0.0,1158.0,0.120034542314,0.126943005181,0.073402417962,0.0328151986183,0.0215889464594,0.00863557858377,0.0,0.0716753022453,0.0535405872193,0.0535405872193,0.111398963731,0.0250431778929,0.0924006908463,0.0440414507772,0.052677029361,0.0,0.0,0.0233160621762,0.0328151986183,0.013816925734,0.0164075993092,0.0259067357513,0.0,2298.0,241.0,0.0487380330722,0.0513489991297,0.0,0.00478677110531,0.0,0.0,0.0,0.0,0.0,0.895126196693,0.144128113879,0.151245551601,0.0569395017794,0.122775800712,0.0871886120996,0.0533807829181,0.0124555160142,0.0551601423488,0.00889679715302,0.101423487544,0.0249110320285,0.0960854092527,0.0551601423488,0.0160142348754,0.0142348754448,0.0,0.0462633451957,0.953736654804,0.169039145907,0.830960854093,453.0,0.0,0.0,0.0,0.0,0.0507726269316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772626931567,0.0927152317881,0.0993377483444,0.220750551876,0.037527593819,0.163355408389,0.114790286976,0.14348785872,0.0,14.0
