tract,blockgroup,count,graffiti_count,dump_count,lighting_count,sl_count,landarea,cent_lat,cent_lon,sl_density,gsl_meandist,dsl_meandist,Estimate; Total,rep_per_cap,graffiti_per,dump_per,lighting_per
2401.0,3.0,31.0,6.0,0.0,2.0,35.0,251560.0,32.7471033,-117.1187179,0.000139131817459,108.320678213,,1454,0.0213204951857,0.193548387097,0.0,0.0645161290323
2402.0,2.0,56.0,15.0,10.0,3.0,45.0,294397.0,32.7468056,-117.1070243,0.000152854818493,137.631417778,213.775021311,2000,0.028,0.267857142857,0.178571428571,0.0535714285714
900.0,1.0,24.0,9.0,8.0,0.0,21.0,158718.0,32.7537247,-117.1400499,0.000132310134956,165.252667563,153.055894263,1243,0.0193081255028,0.375,0.333333333333,0.0
900.0,3.0,22.0,3.0,3.0,0.0,14.0,95834.0,32.7503126,-117.1412761,0.000146085940272,55.4423083507,74.3051187798,869,0.0253164556962,0.136363636364,0.136363636364,0.0
900.0,4.0,14.0,7.0,0.0,0.0,20.0,73996.0,32.7493632,-117.1444141,0.000270284880264,43.5537662944,,754,0.0185676392573,0.5,0.0,0.0
900.0,6.0,27.0,9.0,2.0,0.0,29.0,123249.0,32.7537067,-117.1444399,0.000235296026743,57.6192532443,86.9866357497,756,0.0357142857143,0.333333333333,0.0740740740741,0.0
1000.0,1.0,44.0,10.0,4.0,3.0,50.0,351752.0,32.76357,-117.1414317,0.000142145602584,979623.404442,151.371351346,1077,0.0408542246982,0.227272727273,0.0909090909091,0.0681818181818
1000.0,2.0,21.0,3.0,1.0,1.0,19.0,167393.0,32.7600382,-117.1419406,0.000113505343712,6530094.14038,198.895366468,1375,0.0152727272727,0.142857142857,0.047619047619,0.047619047619
1000.0,3.0,28.0,3.0,3.0,0.0,19.0,168186.0,32.7581695,-117.1419391,0.000112970163985,129.113146431,148.289785825,1711,0.0163646990064,0.107142857143,0.107142857143,0.0
1000.0,4.0,32.0,12.0,6.0,2.0,29.0,177578.0,32.7562461,-117.1419333,0.000163308517947,156.229673559,161.228352125,1123,0.0284951024043,0.375,0.1875,0.0625
1100.0,1.0,35.0,1.0,0.0,0.0,32.0,624270.0,32.7666255,-117.1337425,5.12598715299e-05,216.725757929,,1218,0.0287356321839,0.0285714285714,0.0,0.0
1100.0,2.0,20.0,3.0,4.0,1.0,39.0,178422.0,32.7624523,-117.1311357,0.000218582910179,53.1208803614,203.835379951,1514,0.0132100396301,0.15,0.2,0.05
1100.0,3.0,22.0,2.0,2.0,1.0,21.0,133262.0,32.7627882,-117.1356437,0.000157584307605,44.7974505721,177.463024015,732,0.0300546448087,0.0909090909091,0.0909090909091,0.0454545454545
1200.0,1.0,27.0,4.0,5.0,3.0,37.0,173540.0,32.757829,-117.1274219,0.000213207329722,69.7801184711,79.4171353324,1334,0.02023988006,0.148148148148,0.185185185185,0.111111111111
1200.0,2.0,18.0,1.0,0.0,3.0,32.0,146541.0,32.7581715,-117.1301781,0.000218368920643,53.5153812919,,1586,0.0113493064313,0.0555555555556,0.0,0.166666666667
1200.0,3.0,28.0,4.0,1.0,1.0,20.0,147042.0,32.7581641,-117.1326547,0.00013601556018,98.4973552972,277.629731038,1302,0.0215053763441,0.142857142857,0.0357142857143,0.0357142857143
1200.0,4.0,24.0,4.0,0.0,4.0,21.0,220280.0,32.7581423,-117.1357528,9.53332122753e-05,156.632362609,,1685,0.0142433234421,0.166666666667,0.0,0.166666666667
1300.0,1.0,37.0,2.0,3.0,6.0,37.0,159305.0,32.7537609,-117.1289298,0.000232258874486,87.0861028962,125.176535962,735,0.0503401360544,0.0540540540541,0.0810810810811,0.162162162162
1300.0,2.0,79.0,25.0,1.0,2.0,67.0,192864.0,32.7503339,-117.1289171,0.000347395055583,48.7811401454,57.9061432649,2032,0.0388779527559,0.316455696203,0.0126582278481,0.0253164556962
1300.0,3.0,30.0,4.0,7.0,0.0,43.0,144313.0,32.7515813,-117.13448,0.000297963454436,135.403786439,53.9173856987,1106,0.0271247739602,0.133333333333,0.233333333333,0.0
1300.0,4.0,22.0,4.0,0.0,0.0,15.0,168135.0,32.7543721,-117.132947,8.92140244446e-05,74.8906181458,,1375,0.016,0.181818181818,0.0,0.0
1400.0,1.0,51.0,14.0,1.0,2.0,58.0,204723.0,32.7462893,-117.1304763,0.000283309642786,78.4890701286,124.756108649,593,0.0860033726813,0.274509803922,0.0196078431373,0.0392156862745
1400.0,2.0,45.0,2.0,5.0,2.0,41.0,206768.0,32.7423031,-117.1319802,0.000198289870773,73.3000625006,57.7748758863,742,0.0606469002695,0.0444444444444,0.111111111111,0.0444444444444
1400.0,3.0,32.0,4.0,0.0,1.0,39.0,334835.0,32.7452975,-117.135353,0.000116475278869,68.3683576897,,1765,0.0181303116147,0.125,0.0,0.03125
1500.0,1.0,19.0,3.0,3.0,0.0,26.0,211622.0,32.7458285,-117.122749,0.000122860572152,78.9577443688,104.259923452,1156,0.0164359861592,0.157894736842,0.157894736842,0.0
5100.0,2.0,157.0,25.0,9.0,36.0,426.0,1392601.0,32.7028942,-117.1532998,0.000305902408515,81.3292862703,251.050803712,5317,0.0295279292834,0.15923566879,0.0573248407643,0.229299363057
5200.0,1.0,100.0,8.0,11.0,15.0,520.0,565883.0,32.7151358,-117.1512987,0.000918917868181,43.7506582607,53.2128140919,2700,0.037037037037,0.08,0.11,0.15
7301.0,1.0,9.0,1.0,0.0,2.0,10.0,205403.0,32.7370899,-117.2528295,4.86847806507e-05,229.03441347,,914,0.00984682713348,0.111111111111,0.0,0.222222222222
5200.0,2.0,39.0,2.0,2.0,11.0,198.0,173413.0,32.7168177,-117.1547726,0.00114178291132,24.6311298198,85.3092900714,2501,0.015593762495,0.0512820512821,0.0512820512821,0.282051282051
5300.0,1.0,77.0,4.0,2.0,14.0,263.0,198503.0,32.7178015,-117.1588227,0.00132491700377,36.2214711266,53.4587502925,701,0.109843081312,0.0519480519481,0.025974025974,0.181818181818
5300.0,2.0,102.0,7.0,6.0,12.0,281.0,199636.0,32.7136025,-117.1587874,0.00140756176241,24.4802781949,38.1496233326,1285,0.0793774319066,0.0686274509804,0.0588235294118,0.117647058824
5300.0,3.0,159.0,15.0,11.0,16.0,414.0,403073.0,32.7162596,-117.1636449,0.00102710923332,56.0169376397,47.4369249205,2500,0.0636,0.0943396226415,0.0691823899371,0.100628930818
5300.0,4.0,26.0,3.0,0.0,5.0,83.0,70132.0,32.7122964,-117.1645989,0.00118348257571,39.5447132047,,1412,0.0184135977337,0.115384615385,0.0,0.192307692308
5400.0,1.0,45.0,5.0,2.0,7.0,108.0,576072.0,32.710436,-117.1681521,0.000187476565429,106.540744878,267.675410083,631,0.0713153724247,0.111111111111,0.0444444444444,0.155555555556
5400.0,2.0,98.0,19.0,2.0,18.0,317.0,506326.0,32.7161522,-117.1698802,0.000626078850385,67.1390101138,164.872628934,2651,0.0369671821954,0.19387755102,0.0204081632653,0.183673469388
4100.0,3.0,25.0,9.0,2.0,4.0,52.0,194982.0,32.7151261,-117.1309105,0.000266691284324,100.127772972,100.103292322,2010,0.0124378109453,0.36,0.08,0.16
5500.0,1.0,9.0,5.0,0.0,0.0,31.0,443459.0,32.7241295,-117.1468293,6.99049968543e-05,102.778616503,,151,0.0596026490066,0.555555555556,0.0,0.0
5600.0,1.0,52.0,6.0,1.0,7.0,129.0,231961.0,32.7214504,-117.1629514,0.000556127969788,91.9603218183,327.243869209,1624,0.0320197044335,0.115384615385,0.0192307692308,0.134615384615
5700.0,2.0,17.0,2.0,5.0,1.0,22.0,134500.0,32.7252861,-117.1641201,0.000163568773234,74.0426998308,59.0680299266,1255,0.0135458167331,0.117647058824,0.294117647059,0.0588235294118
5800.0,1.0,114.0,11.0,5.0,21.0,401.0,808276.0,32.7249041,-117.1705895,0.000496117662779,76.9883758123,89.8879210584,2859,0.0398740818468,0.0964912280702,0.0438596491228,0.184210526316
5900.0,2.0,17.0,1.0,0.0,0.0,19.0,118359.0,32.7292768,-117.164375,0.000160528561411,84.6333089913,,757,0.0224570673712,0.0588235294118,0.0,0.0
5900.0,3.0,7.0,0.0,0.0,0.0,24.0,144015.0,32.7294491,-117.1675007,0.000166649307364,,,741,0.00944669365722,0.0,0.0,0.0
6000.0,1.0,41.0,5.0,1.0,1.0,29.0,178828.0,32.7388174,-117.1617024,0.000162166998457,120.646824048,148.328499159,1040,0.0394230769231,0.121951219512,0.0243902439024,0.0243902439024
6000.0,2.0,17.0,10.0,1.0,0.0,30.0,217518.0,32.7348055,-117.1616836,0.000137919620445,69.828047433,115.759292558,1241,0.013698630137,0.588235294118,0.0588235294118,0.0
6000.0,3.0,49.0,6.0,6.0,2.0,62.0,612679.0,32.7356854,-117.1663872,0.000101194916098,83.2297276555,92.014131429,1481,0.0330857528697,0.122448979592,0.122448979592,0.0408163265306
6100.0,1.0,22.0,1.0,1.0,0.0,50.0,443744.0,32.7386438,-117.1731717,0.000112677579866,82.4851496322,52.0792326673,1836,0.0119825708061,0.0454545454545,0.0454545454545,0.0
6500.0,2.0,115.0,16.0,6.0,8.0,150.0,1021913.0,32.75467,-117.1959793,0.000146783532453,95.0611566519,132.622124073,938,0.122601279318,0.139130434783,0.0521739130435,0.0695652173913
6500.0,3.0,70.0,9.0,9.0,6.0,144.0,884552.0,32.7452495,-117.1898623,0.000162794273259,59.9634052484,96.5733605932,776,0.090206185567,0.128571428571,0.128571428571,0.0857142857143
6600.0,1.0,15.0,0.0,1.0,1.0,62.0,509284.0,32.745617,-117.2061684,0.000121739540217,,100.148932231,1924,0.00779625779626,0.0,0.0666666666667,0.0666666666667
6801.0,1.0,26.0,1.0,5.0,0.0,39.0,672660.0,32.7547548,-117.2292638,5.79787708501e-05,35.8686045683,317.199432025,2441,0.0106513723884,0.0384615384615,0.192307692308,0.0
6802.0,1.0,58.0,2.0,9.0,4.0,71.0,421920.0,32.7485638,-117.2121918,0.000168278346606,123.336296091,108.690622359,1772,0.0327313769752,0.0344827586207,0.155172413793,0.0689655172414
6802.0,2.0,20.0,0.0,0.0,6.0,37.0,297914.0,32.7518874,-117.2195596,0.000124196915888,,,2439,0.00820008200082,0.0,0.0,0.3
6802.0,3.0,21.0,0.0,0.0,7.0,30.0,297660.0,32.7507332,-117.2263164,0.000100786131828,,,1459,0.0143934201508,0.0,0.0,0.333333333333
7800.0,4.0,5.0,2.0,1.0,0.0,17.0,147692.0,32.8029082,-117.2294323,0.000115104406468,94.9867488308,229.051556583,426,0.0117370892019,0.4,0.2,0.0
7800.0,5.0,6.0,0.0,1.0,0.0,11.0,430443.0,32.8067017,-117.229376,2.55550676861e-05,,260.9861718,554,0.0108303249097,0.0,0.166666666667,0.0
6900.0,2.0,33.0,0.0,1.0,11.0,52.0,383119.0,32.7393341,-117.2264866,0.000135728063604,,72.9909449146,841,0.0392390011891,0.0,0.030303030303,0.333333333333
6900.0,3.0,42.0,1.0,0.0,14.0,86.0,597514.0,32.7410139,-117.2189178,0.000143929681982,60.266894858,,1146,0.0366492146597,0.0238095238095,0.0,0.333333333333
7002.0,1.0,15.0,0.0,2.0,0.0,43.0,575870.0,32.7365769,-117.2353301,7.46696302985e-05,,156.441536849,1714,0.00875145857643,0.0,0.133333333333,0.0
8101.0,4.0,15.0,1.0,0.0,2.0,19.0,165599.0,32.8291692,-117.2784775,0.000114734992361,19.1191183127,,972,0.0154320987654,0.0666666666667,0.0,0.133333333333
8101.0,5.0,10.0,0.0,0.0,0.0,28.0,230508.0,32.829781,-117.2746123,0.000121470838322,,,879,0.0113765642776,0.0,0.0,0.0
8102.0,1.0,20.0,3.0,0.0,3.0,48.0,520636.0,32.822908,-117.2799949,9.21949308154e-05,102.09473805,,594,0.03367003367,0.15,0.0,0.15
8102.0,2.0,15.0,1.0,2.0,0.0,20.0,384741.0,32.8222254,-117.2725777,5.19830223449e-05,293.126490702,87.0609892431,1193,0.0125733445096,0.0666666666667,0.133333333333,0.0
8102.0,3.0,32.0,0.0,1.0,3.0,30.0,468022.0,32.815004,-117.2666888,6.40995508758e-05,,116.366273693,1436,0.0222841225627,0.0,0.03125,0.09375
8200.0,1.0,23.0,1.0,0.0,1.0,92.0,363466.0,32.842312,-117.2762251,0.000253118586058,65.1685675267,,724,0.0317679558011,0.0434782608696,0.0,0.0434782608696
3502.0,2.0,17.0,9.0,0.0,0.0,46.0,331922.0,32.698573,-117.1094135,0.000138586776411,130.876033756,,2209,0.0076957899502,0.529411764706,0.0,0.0
3502.0,3.0,10.0,4.0,2.0,1.0,41.0,233590.0,32.6986366,-117.1146307,0.000175521212381,55.7912963708,78.6387804637,2073,0.00482392667631,0.4,0.2,0.1
3602.0,1.0,14.0,8.0,3.0,1.0,71.0,374614.0,32.6929528,-117.105261,0.000189528421255,63.8539691126,139.649273215,2151,0.00650860065086,0.571428571429,0.214285714286,0.0714285714286
7200.0,1.0,29.0,0.0,1.0,15.0,58.0,1120736.0,32.7165102,-117.2499775,5.17517060218e-05,,179.793500108,2860,0.0101398601399,0.0,0.0344827586207,0.51724137931
7800.0,1.0,34.0,8.0,3.0,1.0,48.0,649215.0,32.8027598,-117.2191848,7.39354451145e-05,154.636886021,194.355996514,2132,0.015947467167,0.235294117647,0.0882352941176,0.0294117647059
7800.0,3.0,17.0,0.0,1.0,0.0,25.0,317873.0,32.7994701,-117.227732,7.8647761842e-05,,87.2269814929,1852,0.00917926565875,0.0,0.0588235294118,0.0
3602.0,2.0,10.0,2.0,7.0,0.0,37.0,280825.0,32.6929149,-117.1102783,0.000131754651473,130.394398984,111.022457952,1378,0.00725689404935,0.2,0.7,0.0
3800.0,1.0,17.0,0.0,0.0,0.0,77.0,1802204.0,32.6835337,-117.1207979,4.27254628222e-05,,,6499,0.00261578704416,0.0,0.0,0.0
3901.0,1.0,17.0,1.0,5.0,0.0,35.0,223160.0,32.704203,-117.1225554,0.000156838143036,16.3932795128,87.5461089174,1638,0.0103785103785,0.0588235294118,0.294117647059,0.0
3901.0,3.0,19.0,7.0,0.0,1.0,35.0,216086.0,32.7022204,-117.1288765,0.000161972547967,110.950795256,,1461,0.0130047912389,0.368421052632,0.0,0.0526315789474
3902.0,1.0,24.0,8.0,2.0,3.0,60.0,336971.0,32.6994484,-117.1294499,0.000178056865428,199.020553049,132.12911125,791,0.0303413400759,0.333333333333,0.0833333333333,0.125
3902.0,2.0,16.0,2.0,5.0,0.0,37.0,323348.0,32.6979818,-117.1228473,0.000114427799151,96.0373148664,79.7544695759,2018,0.00792864222002,0.125,0.3125,0.0
8200.0,2.0,31.0,1.0,2.0,3.0,82.0,463734.0,32.8463177,-117.2765927,0.000176825507726,53.3723506527,99.318571326,1116,0.0277777777778,0.0322580645161,0.0645161290323,0.0967741935484
7903.0,2.0,11.0,0.0,0.0,1.0,22.0,246368.0,32.8019569,-117.237076,8.92973113391e-05,,,1695,0.00648967551622,0.0,0.0,0.0909090909091
7903.0,3.0,18.0,1.0,2.0,1.0,62.0,283607.0,32.8015005,-117.2443337,0.000218612375576,70.3330300011,122.101761653,1141,0.0157756354075,0.0555555555556,0.111111111111,0.0555555555556
3902.0,3.0,18.0,2.0,2.0,1.0,49.0,355710.0,32.6941023,-117.1282376,0.000137752663687,102.99666776,92.7028769057,989,0.0182002022245,0.111111111111,0.111111111111,0.0555555555556
4000.0,1.0,19.0,8.0,2.0,0.0,55.0,293246.0,32.7093167,-117.1224458,0.000187555840489,82.1142130325,87.7146601435,1727,0.0110017371164,0.421052631579,0.105263157895,0.0
4000.0,3.0,49.0,7.0,12.0,2.0,56.0,212873.0,32.7102713,-117.1286895,0.000263067650665,74.5083985442,80.9592317762,1826,0.026834611172,0.142857142857,0.244897959184,0.0408163265306
4000.0,4.0,54.0,5.0,26.0,3.0,49.0,209330.0,32.7077472,-117.1318686,0.000234080160512,95.5342587008,69.6408025768,753,0.0717131474104,0.0925925925926,0.481481481481,0.0555555555556
4100.0,1.0,39.0,16.0,14.0,0.0,30.0,92366.0,32.717947,-117.1317106,0.000324794837927,62.5260281884,153.312193715,1069,0.0364826941066,0.410256410256,0.358974358974,0.0
4100.0,2.0,56.0,23.0,13.0,7.0,105.0,380056.0,32.7137161,-117.1381057,0.000276275075252,56.2626248741,91.5198457646,1723,0.0325014509576,0.410714285714,0.232142857143,0.125
7502.0,1.0,25.0,5.0,1.0,0.0,76.0,300079.0,32.7450859,-117.245553,0.000253266639785,137.708619905,96.3710043997,850,0.0294117647059,0.2,0.04,0.0
7502.0,2.0,33.0,2.0,3.0,3.0,64.0,210537.0,32.7490068,-117.25244,0.000303984572783,63.333908536,127.756535593,816,0.0404411764706,0.0606060606061,0.0909090909091,0.0909090909091
7502.0,3.0,15.0,1.0,4.0,2.0,41.0,161992.0,32.7476311,-117.2483163,0.000253098918465,55.425475366,85.0957835198,1142,0.0131348511384,0.0666666666667,0.266666666667,0.133333333333
7600.0,1.0,110.0,36.0,5.0,10.0,469.0,5952388.0,32.7727787,-117.2172697,7.87919067104e-05,529.963430714,684.288923998,691,0.159189580318,0.327272727273,0.0454545454545,0.0909090909091
7600.0,2.0,35.0,11.0,1.0,2.0,113.0,417012.0,32.769976,-117.2492438,0.000270975415576,62.4436398781,66.1240338472,969,0.0361197110423,0.314285714286,0.0285714285714,0.0571428571429
8002.0,1.0,17.0,0.0,1.0,0.0,58.0,287292.0,32.8064064,-117.246469,0.000201885189981,,146.082321514,800,0.02125,0.0,0.0588235294118,0.0
7301.0,2.0,27.0,5.0,3.0,3.0,34.0,235533.0,32.7449881,-117.2538024,0.000144353445165,101.800086769,147.616577537,1423,0.0189739985945,0.185185185185,0.111111111111,0.111111111111
7302.0,1.0,7.0,0.0,0.0,0.0,9.0,273677.0,32.7383953,-117.2425477,3.28854817906e-05,,,635,0.0110236220472,0.0,0.0,0.0
7302.0,3.0,11.0,0.0,0.0,3.0,11.0,286444.0,32.7331882,-117.2466578,3.84019214925e-05,,,836,0.0131578947368,0.0,0.0,0.272727272727
7400.0,2.0,25.0,0.0,5.0,1.0,36.0,309462.0,32.7484884,-117.2324472,0.000116330922698,,115.234345377,1141,0.0219106047327,0.0,0.2,0.04
7400.0,3.0,15.0,0.0,1.0,1.0,28.0,308431.0,32.7461077,-117.2391311,9.07820549815e-05,,294.707814858,1326,0.0113122171946,0.0,0.0666666666667,0.0666666666667
7400.0,5.0,18.0,0.0,4.0,0.0,42.0,338444.0,32.7420916,-117.2353256,0.000124097339589,,71.486761943,1200,0.015,0.0,0.222222222222,0.0
7400.0,6.0,8.0,1.0,1.0,0.0,17.0,271888.0,32.7428622,-117.2392301,6.25257458954e-05,61.9326555037,50.6482852156,1033,0.00774443368829,0.125,0.125,0.0
7501.0,1.0,11.0,1.0,0.0,0.0,42.0,246218.0,32.7508763,-117.2393824,0.000170580542446,220.433094636,,934,0.0117773019272,0.0909090909091,0.0,0.0
7501.0,3.0,6.0,0.0,1.0,0.0,29.0,146966.0,32.7504725,-117.2452704,0.000197324551257,,61.0470067416,576,0.0104166666667,0.0,0.166666666667,0.0
7501.0,4.0,13.0,1.0,1.0,0.0,93.0,475924.0,32.7538782,-117.2438157,0.000195409351073,64.8768175162,138.026129053,671,0.0193740685544,0.0769230769231,0.0769230769231,0.0
7501.0,5.0,11.0,0.0,4.0,0.0,10.0,64636.0,32.7518594,-117.249371,0.000154712544093,,138.291145439,776,0.014175257732,0.0,0.363636363636,0.0
8002.0,2.0,5.0,1.0,0.0,0.0,44.0,498422.0,32.8094873,-117.2429906,8.82786072846e-05,87.6892160349,,916,0.00545851528384,0.2,0.0,0.0
8101.0,1.0,10.0,0.0,0.0,0.0,16.0,151559.0,32.8348975,-117.2762829,0.000105569448202,,,442,0.0226244343891,0.0,0.0,0.0
8101.0,3.0,32.0,6.0,0.0,2.0,29.0,313598.0,32.8330044,-117.2809039,9.24750795605e-05,104.916310298,,786,0.0407124681934,0.1875,0.0,0.0625
4200.0,3.0,16.0,2.0,4.0,1.0,29.0,264329.0,32.7227263,-117.1247703,0.000109711760722,118.727392912,94.2315506134,950,0.0168421052632,0.125,0.25,0.0625
4300.0,2.0,29.0,4.0,1.0,0.0,60.0,505311.0,32.7353279,-117.1272233,0.000118738756924,159.044087261,45.7302133751,1874,0.0154749199573,0.137931034483,0.0344827586207,0.0
3501.0,2.0,13.0,4.0,4.0,0.0,28.0,209963.0,32.7038688,-117.1186312,0.000133356829537,162.434505485,88.1753847712,1258,0.010333863275,0.307692307692,0.307692307692,0.0
3501.0,3.0,5.0,0.0,0.0,0.0,24.0,450931.0,32.7090817,-117.1153684,5.3223220404e-05,,,1158,0.00431778929188,0.0,0.0,0.0
3502.0,1.0,15.0,8.0,2.0,0.0,27.0,214159.0,32.698596,-117.1187401,0.000126074552085,140.346904689,92.8492477898,717,0.0209205020921,0.533333333333,0.133333333333,0.0
4300.0,3.0,22.0,4.0,0.0,2.0,38.0,348184.0,32.7335538,-117.1315409,0.000109137697309,80.4019281564,,1286,0.0171073094868,0.181818181818,0.0,0.0909090909091
4400.0,2.0,61.0,17.0,7.0,0.0,71.0,260739.0,32.7270402,-117.127778,0.000272302954295,70.1138594303,141.754344749,1247,0.0489174017642,0.27868852459,0.114754098361,0.0
4400.0,3.0,14.0,2.0,3.0,1.0,37.0,212955.0,32.7269254,-117.1321155,0.00017374562701,69.7041800086,63.7588069591,941,0.0148777895855,0.142857142857,0.214285714286,0.0714285714286
4501.0,3.0,8.0,3.0,1.0,0.0,46.0,83911.0,32.717626,-117.1413943,0.000548199878443,45.3140268407,139.798327383,688,0.0116279069767,0.375,0.125,0.0
4600.0,2.0,42.0,22.0,5.0,3.0,68.0,191374.0,32.7133285,-117.1451966,0.000355325174789,57.2023583123,41.8767324513,498,0.0843373493976,0.52380952381,0.119047619048,0.0714285714286
4700.0,1.0,27.0,14.0,0.0,2.0,48.0,134180.0,32.7102821,-117.1448627,0.000357728424504,54.2613539764,,968,0.0278925619835,0.518518518519,0.0,0.0740740740741
20403.0,1.0,0.0,,,,,,,,,,,1960,0.0,,,
20707.0,1.0,0.0,,,,,,,,,,,2393,0.0,,,
20707.0,2.0,0.0,,,,,,,,,,,1642,0.0,,,
20709.0,2.0,0.0,,,,,,,,,,,1586,0.0,,,
20202.0,3.0,0.0,,,,,,,,,,,1170,0.0,,,
20601.0,2.0,0.0,,,,,,,,,,,1612,0.0,,,
20601.0,3.0,0.0,,,,,,,,,,,2163,0.0,,,
20602.0,1.0,0.0,,,,,,,,,,,877,0.0,,,
20602.0,2.0,0.0,,,,,,,,,,,1518,0.0,,,
20602.0,3.0,0.0,,,,,,,,,,,1953,0.0,,,
20602.0,4.0,0.0,,,,,,,,,,,1992,0.0,,,
20705.0,1.0,0.0,,,,,,,,,,,1415,0.0,,,
20206.0,1.0,0.0,,,,,,,,,,,1424,0.0,,,
20206.0,2.0,0.0,,,,,,,,,,,1687,0.0,,,
20207.0,2.0,0.0,,,,,,,,,,,2443,0.0,,,
20208.0,1.0,0.0,,,,,,,,,,,2660,0.0,,,
20209.0,1.0,0.0,,,,,,,,,,,1948,0.0,,,
20209.0,2.0,0.0,,,,,,,,,,,2584,0.0,,,
20210.0,1.0,0.0,,,,,,,,,,,2255,0.0,,,
20210.0,2.0,0.0,,,,,,,,,,,3295,0.0,,,
20211.0,1.0,0.0,,,,,,,,,,,1272,0.0,,,
20211.0,2.0,0.0,,,,,,,,,,,2958,0.0,,,
20403.0,2.0,0.0,,,,,,,,,,,2341,0.0,,,
20404.0,2.0,0.0,,,,,,,,,,,1768,0.0,,,
20405.0,1.0,1.0,1.0,0.0,0.0,,,,,,14866.6647476,,1103,0.00090661831369,1.0,0.0,0.0
20500.0,1.0,0.0,,,,,,,,,,,1176,0.0,,,
20211.0,3.0,0.0,,,,,,,,,,,2087,0.0,,,
20109.0,3.0,0.0,,,,,,,,,,,1396,0.0,,,
20109.0,4.0,0.0,,,,,,,,,,,1547,0.0,,,
20202.0,1.0,0.0,,,,,,,,,,,1942,0.0,,,
20202.0,2.0,0.0,,,,,,,,,,,2979,0.0,,,
20304.0,2.0,0.0,,,,,,,,,,,967,0.0,,,
20305.0,1.0,0.0,,,,,,,,,,,3876,0.0,,,
20305.0,2.0,0.0,,,,,,,,,,,1204,0.0,,,
3101.0,1.0,10.0,0.0,0.0,0.0,45.0,287347.0,32.7025793,-117.0804688,0.000156605080269,,,968,0.0103305785124,0.0,0.0,0.0
3101.0,2.0,7.0,1.0,3.0,0.0,34.0,383759.0,32.7002752,-117.0789413,8.85972706829e-05,111.568099215,212.764993437,1511,0.00463269358041,0.142857142857,0.428571428571,0.0
3101.0,3.0,13.0,1.0,1.0,0.0,37.0,379105.0,32.6961383,-117.0810813,9.7598290711e-05,25.2581338006,159.181800465,1500,0.00866666666667,0.0769230769231,0.0769230769231,0.0
3103.0,1.0,12.0,6.0,1.0,0.0,70.0,640104.0,32.7065726,-117.0362853,0.00010935722945,66.5675494774,71.6392021954,2250,0.00533333333333,0.5,0.0833333333333,0.0
3103.0,2.0,26.0,0.0,1.0,3.0,90.0,885275.0,32.7062974,-117.049928,0.000101663324956,,48.311724401,2125,0.0122352941176,0.0,0.0384615384615,0.115384615385
3105.0,1.0,46.0,3.0,0.0,1.0,82.0,836695.0,32.7121048,-117.0305764,9.80046492449e-05,55.5897418853,,2778,0.016558675306,0.0652173913043,0.0,0.0217391304348
3109.0,1.0,8.0,1.0,0.0,1.0,29.0,370540.0,32.6910273,-117.0509075,7.8264155017e-05,125.372619053,,972,0.0082304526749,0.125,0.0,0.125
3109.0,2.0,8.0,3.0,0.0,0.0,29.0,251569.0,32.6909008,-117.0569164,0.000115276524532,139.942004899,,1499,0.00533689126084,0.375,0.0,0.0
3109.0,3.0,10.0,1.0,6.0,0.0,44.0,472171.0,32.6929918,-117.0586343,9.31865785912e-05,108.427702838,109.584814825,976,0.0102459016393,0.1,0.6,0.0
3111.0,1.0,6.0,0.0,1.0,0.0,47.0,339872.0,32.7079812,-117.0800716,0.00013828735524,,53.8993542715,2198,0.00272975432211,0.0,0.166666666667,0.0
3111.0,2.0,15.0,1.0,1.0,0.0,44.0,473856.0,32.7050779,-117.0761004,9.28552133982e-05,65.8044712321,78.2358269118,2157,0.00695410292072,0.0666666666667,0.0666666666667,0.0
3111.0,3.0,10.0,0.0,0.0,2.0,58.0,630896.0,32.696125,-117.0741376,9.19327432731e-05,,,2391,0.00418235048097,0.0,0.0,0.2
3112.0,1.0,18.0,0.0,3.0,1.0,52.0,614131.0,32.7086218,-117.056505,8.4672488443e-05,,140.486102404,1624,0.0110837438424,0.0,0.166666666667,0.0555555555556
3112.0,2.0,17.0,0.0,0.0,0.0,97.0,889165.0,32.7057283,-117.0660797,0.000109091113573,,,2460,0.00691056910569,0.0,0.0,0.0
3113.0,1.0,27.0,4.0,4.0,3.0,154.0,935396.0,32.697799,-117.0607159,0.000164636154099,95.1927595818,199.092641239,2552,0.0105799373041,0.148148148148,0.148148148148,0.111111111111
3113.0,2.0,11.0,2.0,1.0,0.0,71.0,652944.0,32.6938713,-117.0698718,0.000108738268519,99.5280174814,98.0638201083,2767,0.00397542464763,0.181818181818,0.0909090909091,0.0
3114.0,1.0,2.0,0.0,1.0,0.0,25.0,303377.0,32.7000142,-117.0398828,8.24057196162e-05,,164.673928485,1340,0.00149253731343,0.0,0.5,0.0
3115.0,1.0,7.0,3.0,1.0,0.0,18.0,242118.0,32.6984268,-117.0299925,7.43439149506e-05,127.107909864,24.4503649513,2196,0.00318761384335,0.428571428571,0.142857142857,0.0
3115.0,2.0,13.0,3.0,1.0,1.0,31.0,287942.0,32.6942083,-117.0355454,0.000107660570532,52.291807285,115.382180899,1427,0.00911002102313,0.230769230769,0.0769230769231,0.0769230769231
